"Step","110-dynamic","110-dynamic - drop-0__MIN","110-dynamic - drop-0__MAX","110-ofb","110-ofbt - drop-0__MIN","110-ofbt - drop-0__MAX","110-static-1","110-static-1 - drop-0__MIN","110-static-1 - drop-0__MAX","110-every-100","110-every-100 - drop-0__MIN","110-every-100 - drop-0__MAX","110-every-10","110-every-10 - drop-0__MIN","110-every-10 - drop-0__MAX"
"23204","","","","","","","","","","","","","0","0","0"
"23208","","","","0","0","0","","","","","","","","",""
"23211","","","","","","","5","5","5","","","","","",""
"23212","","","","","","","4","4","4","","","","0","0","0"
"23216","","","","","","","5","5","5","","","","","",""
"23223","","","","0","0","0","","","","","","","","",""
"23225","","","","","","","","","","","","","0","0","0"
"23231","","","","0","0","0","3","3","3","","","","","",""
"23238","","","","","","","5","5","5","0","0","0","","",""
"23240","","","","0","0","0","","","","","","","","",""
"23242","0","0","0","","","","","","","","","","","",""
"23244","0","0","0","","","","6","6","6","","","","","",""
"23247","","","","","","","","","","","","","0","0","0"
"23251","0","0","0","","","","","","","","","","","",""
"23252","","","","","","","","","","","","","0","0","0"
"23278","","","","0","0","0","","","","","","","","",""
"23282","","","","0","0","0","","","","","","","","",""
"23283","","","","","","","","","","","","","0","0","0"
"23289","","","","","","","","","","","","","0","0","0"
"23295","","","","","","","3","3","3","","","","","",""
"23296","0","0","0","","","","","","","","","","","",""
"23300","0","0","0","","","","","","","","","","","",""
"23302","","","","0","0","0","","","","","","","","",""
"23303","0","0","0","","","","","","","","","","","",""
"23304","","","","","","","","","","0","0","0","","",""
"23306","","","","","","","5","5","5","","","","","",""
"23311","","","","","","","","","","0","0","0","0","0","0"
"23314","0","0","0","","","","","","","","","","","",""
"23316","","","","","","","","","","0","0","0","","",""
"23320","","","","0","0","0","","","","","","","","",""
"23321","0","0","0","","","","","","","","","","","",""
"23326","","","","0","0","0","","","","","","","","",""
"23329","","","","","","","1","1","1","","","","","",""
"23331","","","","","","","","","","0","0","0","","",""
"23337","0","0","0","","","","","","","","","","","",""
"23340","","","","","","","0","0","0","0","0","0","0","0","0"
"23344","","","","","","","","","","","","","0","0","0"
"23348","","","","","","","","","","0","0","0","","",""
"23349","","","","","","","","","","0","0","0","","",""
"23351","","","","0","0","0","","","","","","","","",""
"23356","","","","","","","","","","0","0","0","0","0","0"
"23360","","","","","","","6","6","6","","","","","",""
"23365","","","","0","0","0","5","5","5","","","","","",""
"23372","","","","","","","","","","0","0","0","","",""
"23375","","","","","","","1","1","1","","","","","",""
"23376","","","","","","","","","","0","0","0","","",""
"23383","0","0","0","","","","","","","","","","","",""
"23384","0","0","0","","","","","","","0","0","0","","",""
"23387","","","","","","","","","","0","0","0","","",""
"23393","","","","","","","","","","0","0","0","","",""
"23395","","","","","","","2","2","2","","","","","",""
"23396","","","","","","","","","","0","0","0","","",""
"23406","","","","","","","0","0","0","","","","","",""
"23407","","","","","","","","","","0","0","0","","",""
"23410","0","0","0","","","","","","","0","0","0","","",""
"23418","","","","","","","","","","0","0","0","0","0","0"
"23421","","","","","","","","","","","","","0","0","0"
"23430","0","0","0","","","","","","","","","","","",""
"23432","","","","0","0","0","","","","","","","","",""
"23436","","","","","","","0","0","0","","","","","",""
"23438","","","","","","","","","","0","0","0","","",""
"23454","","","","0","0","0","","","","","","","","",""
"23457","","","","","","","3","3","3","","","","","",""
"23461","","","","0","0","0","","","","","","","","",""
"23466","","","","","","","","","","0","0","0","","",""
"23468","","","","0","0","0","","","","","","","","",""
"23469","","","","","","","","","","","","","0","0","0"
"23471","","","","","","","","","","0","0","0","","",""
"23475","","","","","","","","","","","","","0","0","0"
"23476","0","0","0","","","","","","","","","","","",""
"23477","","","","0","0","0","","","","","","","","",""
"23482","","","","0","0","0","","","","","","","","",""
"23485","","","","","","","0","0","0","","","","","",""
"23487","","","","","","","","","","","","","0","0","0"
"23493","","","","","","","3","3","3","","","","0","0","0"
"23494","","","","","","","2","2","2","","","","","",""
"23501","","","","","","","","","","","","","0","0","0"
"23504","0","0","0","","","","","","","","","","","",""
"23507","","","","","","","4","4","4","0","0","0","","",""
"23509","","","","","","","","","","0","0","0","","",""
"23517","","","","","","","","","","0","0","0","","",""
"23521","","","","0","0","0","","","","","","","","",""
"23524","","","","","","","","","","","","","0","0","0"
"23530","0","0","0","","","","","","","","","","","",""
"23533","","","","","","","","","","","","","0","0","0"
"23535","","","","","","","","","","0","0","0","","",""
"23546","","","","0","0","0","","","","","","","","",""
"23550","","","","","","","","","","","","","0","0","0"
"23551","0","0","0","","","","","","","","","","","",""
"23552","","","","","","","","","","0","0","0","0","0","0"
"23556","","","","","","","","","","","","","0","0","0"
"23557","","","","0","0","0","","","","","","","","",""
"23563","0","0","0","","","","","","","","","","","",""
"23565","","","","0","0","0","","","","","","","","",""
"23570","","","","0","0","0","3","3","3","","","","","",""
"23572","0","0","0","","","","","","","","","","","",""
"23576","","","","","","","","","","","","","0","0","0"
"23577","","","","","","","","","","","","","0","0","0"
"23582","","","","","","","","","","0","0","0","","",""
"23585","0","0","0","","","","","","","","","","","",""
"23592","0","0","0","","","","","","","","","","","",""
"23593","","","","","","","1","1","1","","","","","",""
"23594","","","","0","0","0","","","","","","","","",""
"23597","0","0","0","","","","2","2","2","","","","","",""
"23608","","","","","","","","","","0","0","0","","",""
"23614","0","0","0","","","","","","","","","","","",""
"23615","0","0","0","","","","","","","","","","","",""
"23626","","","","","","","","","","0","0","0","","",""
"23629","0","0","0","","","","","","","","","","","",""
"23631","","","","0","0","0","","","","","","","","",""
"23632","","","","","","","","","","","","","0","0","0"
"23638","","","","0","0","0","","","","","","","","",""
"23641","0","0","0","","","","","","","","","","","",""
"23642","","","","0","0","0","","","","","","","","",""
"23647","","","","","","","1","1","1","","","","","",""
"23649","","","","","","","","","","0","0","0","","",""
"23658","","","","","","","","","","","","","0","0","0"
"23660","","","","","","","0","0","0","","","","","",""
"23661","","","","","","","","","","0","0","0","","",""
"23674","","","","0","0","0","","","","","","","","",""
"23677","","","","0","0","0","","","","","","","","",""
"23682","","","","","","","2","2","2","","","","","",""
"23683","0","0","0","","","","","","","","","","","",""
"23685","","","","","","","0","0","0","","","","0","0","0"
"23686","","","","","","","","","","","","","0","0","0"
"23689","","","","","","","","","","0","0","0","","",""
"23690","","","","","","","","","","0","0","0","","",""
"23693","","","","","","","5","5","5","","","","","",""
"23694","","","","","","","3","3","3","","","","","",""
"23697","","","","0","0","0","","","","","","","","",""
"23698","0","0","0","","","","","","","","","","","",""
"23703","","","","","","","","","","","","","0","0","0"
"23706","","","","0","0","0","","","","","","","","",""
"23707","","","","","","","","","","","","","0","0","0"
"23709","0","0","0","","","","","","","","","","","",""
"23712","","","","","","","3","3","3","","","","","",""
"23716","","","","0","0","0","","","","","","","","",""
"23717","","","","","","","","","","0","0","0","","",""
"23718","","","","0","0","0","","","","","","","","",""
"23719","","","","","","","8","8","8","","","","","",""
"23721","","","","","","","","","","","","","0","0","0"
"23725","","","","","","","","","","","","","0","0","0"
"23726","","","","","","","","","","0","0","0","","",""
"23728","","","","0","0","0","","","","","","","","",""
"23729","0","0","0","","","","","","","","","","","",""
"23734","0","0","0","","","","","","","","","","","",""
"23735","","","","0","0","0","","","","","","","","",""
"23737","0","0","0","","","","","","","","","","","",""
"23739","","","","0","0","0","","","","","","","","",""
"23740","","","","","","","","","","0","0","0","","",""
"23742","","","","","","","","","","0","0","0","0","0","0"
"23743","0","0","0","","","","","","","","","","","",""
"23747","","","","","","","","","","","","","0","0","0"
"23750","","","","","","","","","","0","0","0","","",""
"23761","","","","","","","","","","0","0","0","","",""
"23765","","","","0","0","0","","","","","","","","",""
"23766","","","","","","","4","4","4","","","","","",""
"23768","","","","","","","2","2","2","","","","","",""
"23774","","","","","","","","","","0","0","0","0","0","0"
"23775","","","","0","0","0","","","","","","","0","0","0"
"23778","0","0","0","","","","","","","","","","","",""
"23782","0","0","0","","","","","","","","","","","",""
"23783","","","","","","","","","","","","","0","0","0"
"23787","","","","","","","5","5","5","","","","0","0","0"
"23788","","","","0","0","0","","","","","","","","",""
"23789","0","0","0","","","","","","","0","0","0","","",""
"23791","","","","","","","","","","0","0","0","","",""
"23792","0","0","0","","","","","","","","","","","",""
"23795","","","","","","","","","","","","","0","0","0"
"23797","0","0","0","","","","","","","","","","","",""
"23798","0","0","0","0","0","0","","","","","","","","",""
"23799","","","","","","","","","","0","0","0","","",""
"23804","","","","","","","0","0","0","","","","","",""
"23805","","","","","","","0","0","0","","","","0","0","0"
"23806","","","","","","","","","","","","","0","0","0"
"23809","","","","0","0","0","","","","","","","","",""
"23813","","","","0","0","0","","","","","","","","",""
"23814","0","0","0","","","","","","","","","","","",""
"23815","","","","","","","","","","0","0","0","0","0","0"
"23817","","","","","","","","","","","","","0","0","0"
"23819","","","","","","","","","","","","","0","0","0"
"23820","","","","0","0","0","","","","","","","","",""
"23826","","","","","","","","","","0","0","0","","",""
"23830","","","","0","0","0","","","","","","","","",""
"23832","","","","0","0","0","","","","","","","","",""
"23836","","","","0","0","0","","","","","","","","",""
"23839","","","","","","","2","2","2","","","","","",""
"23842","","","","","","","","","","0","0","0","","",""
"23843","","","","","","","","","","","","","0","0","0"
"23848","","","","","","","2","2","2","","","","","",""
"23852","","","","0","0","0","","","","","","","","",""
"23859","","","","0","0","0","","","","","","","","",""
"23871","","","","","","","","","","","","","0","0","0"
"23879","0","0","0","","","","2","2","2","","","","","",""
"23880","","","","","","","","","","0","0","0","","",""
"23883","","","","","","","2","2","2","","","","","",""
"23888","0","0","0","","","","","","","","","","0","0","0"
"23890","","","","","","","0","0","0","","","","","",""
"23894","0","0","0","","","","","","","","","","","",""
"23897","","","","","","","","","","0","0","0","","",""
"23899","","","","","","","3","3","3","","","","","",""
"23902","","","","","","","","","","0","0","0","","",""
"23910","","","","","","","","","","","","","0","0","0"
"23911","","","","","","","","","","0","0","0","","",""
"23916","","","","0","0","0","","","","","","","","",""
"23917","","","","","","","","","","0","0","0","","",""
"23918","","","","","","","","","","0","0","0","","",""
"23924","0","0","0","","","","","","","","","","","",""
"23928","","","","","","","6","6","6","","","","","",""
"23929","0","0","0","","","","","","","","","","","",""
"23930","","","","","","","6","6","6","","","","","",""
