"Step","active-1","sunny-durian-3 - active-1__MIN","sunny-durian-3 - active-1__MAX"
"1341840","10","10","10"
"1342013","12","12","12"
"1342198","11","11","11"
"1342608","8","8","8"
"1344983","12","12","12"
"1346757","16","16","16"
"1347071","9","9","9"
"1347586","10","10","10"
"1348993","13","13","13"
"1349330","12","12","12"
"1350461","11","11","11"
"1351237","8","8","8"
"1351401","12","12","12"
"1352227","3","3","3"
"1354910","7","7","7"
"1355206","14","14","14"
"1356485","9","9","9"
"1356615","9","9","9"
"1358138","13","13","13"
"1358202","10","10","10"
"1358265","16","16","16"
"1359473","18","18","18"
"1359995","10","10","10"
"1363873","16","16","16"
"1364274","10","10","10"
"1365280","11","11","11"
"1365325","13","13","13"
"1366930","8","8","8"
"1367934","13","13","13"
"1368958","7","7","7"
"1370166","14","14","14"
"1370650","9","9","9"
"1371203","9","9","9"
"1374303","11","11","11"
"1375069","11","11","11"
"1375348","12","12","12"
"1375452","10","10","10"
"1377961","10","10","10"
"1378789","9","9","9"
"1379267","10","10","10"
"1379535","9","9","9"
"1379623","8","8","8"
"1380326","14","14","14"
"1381376","15","15","15"
"1381767","11","11","11"
"1381965","9","9","9"
"1382082","9","9","9"
"1383237","17","17","17"
"1384669","11","11","11"
"1385150","6","6","6"
"1385930","15","15","15"
"1386544","12","12","12"
"1386903","7","7","7"
"1388048","11","11","11"
"1388737","15","15","15"
"1390162","10","10","10"
"1391472","11","11","11"
"1392484","8","8","8"
"1392863","18","18","18"
"1393647","5","5","5"
"1394096","11","11","11"
"1394201","8","8","8"
"1394889","10","10","10"
"1397299","9","9","9"
"1397577","14","14","14"
"1397879","9","9","9"
"1400487","0","0","0"
"1401662","2","2","2"
"1401784","1","1","1"
"1406545","2","2","2"
"1409287","1","1","1"
"1412162","1","1","1"
"1416247","2","2","2"
"1416407","2","2","2"
"1416922","1","1","1"
"1417152","2","2","2"
"1419308","2","2","2"
"1419968","2","2","2"
"1419983","1","1","1"
"1420810","0","0","0"
"1421134","1","1","1"
"1421951","1","1","1"
"1422167","1","1","1"
"1422180","2","2","2"
"1423940","2","2","2"
"1426439","2","2","2"
"1426555","2","2","2"
"1427983","1","1","1"
"1428611","1","1","1"
"1429852","2","2","2"
"1430003","1","1","1"
"1430742","1","1","1"
"1431193","2","2","2"
"1432587","0","0","0"
"1433082","2","2","2"
"1435058","2","2","2"
"1435364","2","2","2"
"1436367","1","1","1"
"1436440","2","2","2"
"1438612","1","1","1"
"1439472","2","2","2"
"1440026","2","2","2"
"1440629","1","1","1"
"1441265","2","2","2"
"1442070","0","0","0"
"1442492","2","2","2"
"1442979","1","1","1"
"1443240","2","2","2"
"1444152","2","2","2"
"1444959","1","1","1"
"1445387","2","2","2"
"1445724","2","2","2"
"1446707","0","0","0"
"1448152","1","1","1"
"1451511","2","2","2"
"1454383","1","1","1"
"1454506","2","2","2"
"1454867","2","2","2"
"1455258","1","1","1"
"1455352","1","1","1"
"1455577","1","1","1"
"1457952","2","2","2"
"1458645","1","1","1"
"1459240","2","2","2"
"1460503","2","2","2"
"1461220","2","2","2"
"1461749","2","2","2"
"1463452","2","2","2"
"1468933","2","2","2"
"1469271","1","1","1"
"1470114","2","2","2"
"1470260","0","0","0"
"1472484","2","2","2"
"1474019","2","2","2"
"1474148","1","1","1"
"1474684","2","2","2"
"1475946","1","1","1"
"1477654","1","1","1"
"1477672","1","1","1"
"1478455","2","2","2"
"1478624","1","1","1"
"1479043","1","1","1"
"1479524","1","1","1"
"1481108","2","2","2"
"1481846","0","0","0"
"1482164","2","2","2"
"1482610","2","2","2"
"1482789","1","1","1"
"1483214","2","2","2"
"1486173","1","1","1"
"1489783","2","2","2"
"1490185","2","2","2"
"1490326","1","1","1"
"1492442","1","1","1"
"1493375","2","2","2"
"1493520","2","2","2"
"1494221","1","1","1"
"1494646","2","2","2"
"1495524","1","1","1"
"1496771","2","2","2"
"1497057","2","2","2"
"1497459","2","2","2"
"1498132","2","2","2"
"1498230","1","1","1"
"1498608","0","0","0"
"1498685","2","2","2"
"1498898","2","2","2"
"1499060","1","1","1"
"1499853","1","1","1"
"1503104","11","11","11"
"1503262","13","13","13"
"1503580","14","14","14"
"1504964","10","10","10"
"1506385","11","11","11"
"1506890","11","11","11"
"1507613","17","17","17"
"1510885","17","17","17"
"1511152","10","10","10"
"1511369","15","15","15"
"1514445","10","10","10"
"1515202","11","11","11"
"1515568","18","18","18"
"1517064","11","11","11"
"1517823","12","12","12"
"1519703","16","16","16"
"1520289","15","15","15"
"1521997","13","13","13"
"1522292","14","14","14"
"1525918","9","9","9"
"1527375","8","8","8"
"1528250","15","15","15"
"1529842","14","14","14"
"1529996","10","10","10"
"1531057","15","15","15"
"1531735","14","14","14"
"1535795","12","12","12"
"1535903","13","13","13"
"1536222","10","10","10"
"1537651","13","13","13"
"1538002","8","8","8"
"1538161","9","9","9"
"1538544","13","13","13"
"1541346","11","11","11"
"1541721","14","14","14"
"1543952","12","12","12"
"1544695","8","8","8"
"1545460","8","8","8"
"1546756","11","11","11"
"1547567","8","8","8"
"1547925","11","11","11"
"1548276","12","12","12"
"1548556","14","14","14"
"1549419","14","14","14"
"1550114","14","14","14"
"1550724","11","11","11"
"1550757","12","12","12"
"1553048","16","16","16"
"1553070","7","7","7"
"1553237","14","14","14"
"1555826","12","12","12"
"1555981","15","15","15"
"1556304","17","17","17"
"1556978","9","9","9"
"1558128","9","9","9"
"1558399","14","14","14"
"1560103","14","14","14"
"1560172","16","16","16"
"1562621","14","14","14"
"1564115","14","14","14"
"1564197","15","15","15"
"1564304","12","12","12"
"1565488","9","9","9"
"1565659","14","14","14"
"1568472","11","11","11"
"1568478","14","14","14"
"1568611","12","12","12"
"1570252","9","9","9"
"1572023","8","8","8"
"1572195","8","8","8"
"1573158","12","12","12"
"1574087","12","12","12"
"1574686","18","18","18"
"1575605","14","14","14"
"1576017","14","14","14"
"1576369","13","13","13"
"1580724","17","17","17"
"1581052","9","9","9"
"1581224","10","10","10"
"1581262","12","12","12"
"1582615","14","14","14"
"1584233","18","18","18"
"1584743","15","15","15"
"1584760","12","12","12"
"1585137","11","11","11"
"1585253","13","13","13"
"1586246","11","11","11"
"1586268","12","12","12"
"1588658","12","12","12"
"1589456","12","12","12"
"1590702","10","10","10"
"1590779","16","16","16"
"1590988","16","16","16"
"1591515","11","11","11"
"1592314","9","9","9"
"1593771","13","13","13"
"1597472","21","21","21"
"1598241","13","13","13"
"1598917","17","17","17"
"1599076","12","12","12"
"1599242","12","12","12"
"1599542","13","13","13"
"1600404","3","3","3"
"1601710","3","3","3"
"1602236","2","2","2"
"1604160","1","1","1"
"1604529","2","2","2"
"1605266","3","3","3"
"1605646","4","4","4"
"1607080","3","3","3"
"1609999","2","2","2"
"1614411","3","3","3"
"1615904","4","4","4"
"1616253","5","5","5"
"1616540","3","3","3"
"1616546","4","4","4"
"1618086","4","4","4"
"1618534","4","4","4"
"1619128","3","3","3"
"1619814","0","0","0"
"1623055","3","3","3"
"1626463","3","3","3"
"1628022","3","3","3"
"1628809","0","0","0"
"1628988","2","2","2"
"1629107","1","1","1"
"1630161","4","4","4"
"1631025","3","3","3"
"1633528","2","2","2"
"1633595","3","3","3"
"1633885","2","2","2"
"1634927","1","1","1"
"1636032","4","4","4"
"1636785","3","3","3"
"1637164","2","2","2"
"1639024","4","4","4"
"1640790","2","2","2"
"1642734","4","4","4"
"1643201","4","4","4"
"1644452","2","2","2"
"1646377","3","3","3"
"1646579","3","3","3"
"1647005","3","3","3"
"1647246","3","3","3"
"1648229","3","3","3"
"1648592","4","4","4"
"1649175","3","3","3"
"1650389","3","3","3"
"1650542","2","2","2"
"1651202","3","3","3"
"1651439","2","2","2"
"1654192","1","1","1"
"1655347","4","4","4"
"1656333","3","3","3"
"1657149","2","2","2"
"1657592","2","2","2"
"1658908","3","3","3"
"1660406","4","4","4"
"1661496","2","2","2"
"1662837","1","1","1"
"1663151","4","4","4"
"1663171","1","1","1"
"1664168","3","3","3"
"1664759","3","3","3"
"1665402","2","2","2"
"1665469","3","3","3"
"1666243","3","3","3"
"1666588","4","4","4"
"1667056","3","3","3"
"1667505","2","2","2"
"1668403","3","3","3"
"1668455","2","2","2"
"1669122","2","2","2"
"1669951","4","4","4"
"1670037","2","2","2"
"1672413","3","3","3"
"1672463","3","3","3"
"1673740","3","3","3"
"1674433","2","2","2"
"1675028","1","1","1"
"1675212","1","1","1"
"1675243","3","3","3"
"1675447","1","1","1"
"1675788","5","5","5"
"1679389","2","2","2"
"1679500","4","4","4"
"1680031","4","4","4"
"1680264","2","2","2"
"1684864","4","4","4"
"1685745","3","3","3"
"1685772","3","3","3"
"1687252","2","2","2"
"1689822","0","0","0"
"1689993","4","4","4"
"1690287","4","4","4"
"1691264","3","3","3"
"1691610","1","1","1"
"1692243","5","5","5"
"1693477","2","2","2"
"1694056","2","2","2"
"1696117","2","2","2"
"1700976","6","6","6"
"1704250","6","6","6"
"1704515","7","7","7"
"1705554","6","6","6"
"1706117","7","7","7"
"1707660","5","5","5"
"1708249","6","6","6"
"1708309","6","6","6"
"1708923","7","7","7"
"1709602","7","7","7"
"1710135","7","7","7"
"1710931","6","6","6"
"1711412","7","7","7"
"1711616","7","7","7"
"1712645","6","6","6"
"1714665","7","7","7"
"1714771","7","7","7"
"1715251","7","7","7"
"1715649","7","7","7"
"1716019","6","6","6"
"1716350","5","5","5"
"1717687","6","6","6"
"1719994","7","7","7"
"1720022","6","6","6"
"1722616","4","4","4"
"1722760","6","6","6"
"1723474","7","7","7"
"1723883","6","6","6"
"1723903","7","7","7"
"1724511","6","6","6"
"1724634","6","6","6"
"1725985","6","6","6"
"1727030","7","7","7"
"1727035","7","7","7"
"1729415","7","7","7"
"1729518","6","6","6"
"1730629","5","5","5"
"1730737","7","7","7"
"1732281","6","6","6"
"1732506","7","7","7"
"1734961","5","5","5"
"1735189","6","6","6"
"1736150","6","6","6"
"1736699","6","6","6"
"1737025","6","6","6"
"1737258","7","7","7"
"1737677","6","6","6"
"1739333","7","7","7"
"1740819","7","7","7"
"1741860","5","5","5"
"1743737","5","5","5"
"1745480","7","7","7"
"1748183","7","7","7"
"1749177","7","7","7"
"1749715","6","6","6"
"1751208","5","5","5"
"1751753","7","7","7"
"1752018","6","6","6"
"1753141","7","7","7"
"1753495","5","5","5"
"1754348","6","6","6"
"1754989","7","7","7"
"1755645","7","7","7"
"1759843","7","7","7"
"1761348","7","7","7"
"1763178","7","7","7"
"1764692","6","6","6"
"1765232","6","6","6"
"1765965","5","5","5"
"1766216","7","7","7"
"1766763","6","6","6"
"1767376","6","6","6"
"1770552","7","7","7"
"1772079","6","6","6"
"1772804","7","7","7"
"1773967","6","6","6"
"1778198","7","7","7"
"1780959","6","6","6"
"1783087","7","7","7"
"1785943","6","6","6"
"1786921","7","7","7"
"1788220","7","7","7"
"1789591","6","6","6"
"1790449","6","6","6"
"1792591","7","7","7"
"1793242","7","7","7"
"1794168","5","5","5"
"1794204","7","7","7"
"1797078","7","7","7"
"1797328","7","7","7"
"1798115","7","7","7"
"1800445","5","5","5"
"1804108","1","1","1"
"1804556","4","4","4"
"1805320","2","2","2"
"1805916","8","8","8"
"1806005","3","3","3"
"1806868","5","5","5"
"1807630","8","8","8"
"1807976","5","5","5"
"1808943","2","2","2"
"1809434","3","3","3"
"1809456","4","4","4"
"1810586","3","3","3"
"1810766","4","4","4"
"1812350","3","3","3"
"1812859","2","2","2"
"1812990","9","9","9"
"1813511","3","3","3"
"1813743","5","5","5"
"1815940","5","5","5"
"1817518","5","5","5"
"1818453","5","5","5"
"1819457","5","5","5"
"1820042","6","6","6"
"1826710","3","3","3"
"1827196","5","5","5"
"1827200","2","2","2"
"1829720","4","4","4"
"1831091","7","7","7"
"1831269","8","8","8"
"1832224","10","10","10"
"1832500","7","7","7"
"1834165","7","7","7"
"1834187","1","1","1"
"1834525","5","5","5"
"1835284","6","6","6"
"1835581","5","5","5"
"1836003","5","5","5"
"1836729","2","2","2"
"1836808","5","5","5"
"1836827","7","7","7"
"1836977","1","1","1"
"1837518","4","4","4"
"1838501","5","5","5"
"1839001","5","5","5"
"1839164","2","2","2"
"1839520","4","4","4"
"1840568","2","2","2"
"1841728","4","4","4"
"1845132","7","7","7"
"1845231","5","5","5"
"1845455","5","5","5"
"1845648","8","8","8"
"1846033","8","8","8"
"1846979","3","3","3"
"1847238","9","9","9"
"1848956","6","6","6"
"1849546","7","7","7"
"1851029","5","5","5"
"1851832","6","6","6"
"1853744","4","4","4"
"1854096","3","3","3"
"1855173","4","4","4"
"1859410","10","10","10"
"1860221","7","7","7"
"1860599","2","2","2"
"1861738","7","7","7"
"1861934","4","4","4"
"1862005","2","2","2"
"1863314","10","10","10"
"1865604","5","5","5"
"1866475","2","2","2"
"1868243","3","3","3"
"1869885","5","5","5"
"1870131","4","4","4"
"1870302","6","6","6"
"1871971","6","6","6"
"1873177","7","7","7"
"1873874","5","5","5"
"1876198","7","7","7"
"1876291","4","4","4"
"1877088","5","5","5"
"1877226","8","8","8"
"1878107","7","7","7"
"1878999","3","3","3"
"1880023","4","4","4"
"1880655","3","3","3"
"1882551","4","4","4"
"1883150","4","4","4"
"1884277","6","6","6"
"1886933","4","4","4"
"1887610","8","8","8"
"1888897","7","7","7"
"1889166","3","3","3"
"1889269","3","3","3"
"1889630","5","5","5"
"1891941","5","5","5"
"1893187","3","3","3"
"1894254","2","2","2"
"1894937","7","7","7"
"1894961","7","7","7"
"1895085","4","4","4"
"1895161","4","4","4"
"1896567","8","8","8"
"1898940","6","6","6"
"1899349","4","4","4"
"1900365","9","9","9"
"1900534","9","9","9"
"1900613","8","8","8"
"1900852","10","10","10"
"1900974","4","4","4"
"1903216","7","7","7"
"1904502","8","8","8"
"1905078","11","11","11"
"1905495","2","2","2"
"1906240","7","7","7"
"1906404","6","6","6"
"1906757","7","7","7"
"1912097","6","6","6"
"1914545","6","6","6"
"1914612","9","9","9"
"1915789","12","12","12"
"1915991","7","7","7"
"1916086","9","9","9"
"1916308","6","6","6"
"1916716","8","8","8"
"1917350","6","6","6"
"1919023","8","8","8"
"1920711","6","6","6"
"1926796","8","8","8"
"1930505","8","8","8"
"1931192","5","5","5"
"1932364","5","5","5"
"1933055","8","8","8"
"1934849","2","2","2"
"1935833","9","9","9"
"1937808","8","8","8"
"1940695","8","8","8"
"1941650","12","12","12"
"1941651","11","11","11"
"1944816","6","6","6"
"1945327","6","6","6"
"1946226","8","8","8"
"1948103","10","10","10"
"1949581","4","4","4"
"1951415","11","11","11"
"1952190","9","9","9"
"1954035","6","6","6"
"1954197","4","4","4"
"1955720","6","6","6"
"1958513","7","7","7"
"1959923","6","6","6"
"1960198","6","6","6"
"1961627","7","7","7"
"1964351","6","6","6"
"1964399","9","9","9"
"1964829","7","7","7"
"1966709","8","8","8"
"1966979","6","6","6"
"1967428","9","9","9"
"1968407","6","6","6"
"1968520","7","7","7"
"1970946","8","8","8"
"1971232","7","7","7"
"1971248","5","5","5"
"1971563","7","7","7"
"1972012","9","9","9"
"1973713","3","3","3"
"1974046","9","9","9"
"1974181","5","5","5"
"1976238","7","7","7"
"1979087","5","5","5"
"1981873","12","12","12"
"1982401","5","5","5"
"1982865","5","5","5"
"1983308","8","8","8"
"1983770","5","5","5"
"1983861","6","6","6"
"1984303","4","4","4"
"1985197","8","8","8"
"1985292","9","9","9"
"1987663","8","8","8"
"1987696","6","6","6"
"1988503","6","6","6"
"1989600","10","10","10"
"1989978","5","5","5"
"1990108","6","6","6"
"1990308","7","7","7"
"1990564","10","10","10"
"1991834","7","7","7"
"1992523","6","6","6"
"1994845","6","6","6"
"1995045","7","7","7"
"1995182","6","6","6"
"1995328","6","6","6"
"1995431","6","6","6"
"1996596","8","8","8"
"1996720","6","6","6"
"1997556","7","7","7"
"2003513","12","12","12"
"2004221","11","11","11"
"2004489","10","10","10"
"2005175","10","10","10"
"2005728","12","12","12"
"2005762","12","12","12"
"2007923","9","9","9"
"2008453","14","14","14"
"2009603","11","11","11"
"2010845","8","8","8"
"2011857","7","7","7"
"2011951","12","12","12"
"2013403","9","9","9"
"2014480","10","10","10"
"2014482","10","10","10"
"2022639","10","10","10"
"2024168","12","12","12"
"2024258","11","11","11"
"2026297","8","8","8"
"2026497","6","6","6"
"2026908","8","8","8"
"2027997","9","9","9"
"2030251","8","8","8"
"2034555","10","10","10"
"2034970","11","11","11"
"2035819","6","6","6"
"2036026","6","6","6"
"2037091","8","8","8"
"2038915","10","10","10"
"2041588","8","8","8"
"2042358","8","8","8"
"2043954","12","12","12"
"2046534","11","11","11"
"2049926","10","10","10"
"2051026","8","8","8"
"2051944","8","8","8"
"2053661","13","13","13"
"2055467","12","12","12"
"2055608","13","13","13"
"2056842","12","12","12"
"2059935","7","7","7"
"2061106","6","6","6"
"2061853","12","12","12"
"2061988","12","12","12"
"2062200","10","10","10"
"2062771","10","10","10"
"2064378","10","10","10"
"2064559","12","12","12"
"2065492","11","11","11"
"2065923","10","10","10"
"2066848","11","11","11"
"2067734","13","13","13"
"2067855","8","8","8"
"2069375","10","10","10"
"2069461","6","6","6"
"2070330","10","10","10"
"2070530","9","9","9"
"2070813","8","8","8"
"2072711","11","11","11"
"2076331","11","11","11"
"2076654","10","10","10"
"2077155","13","13","13"
"2077867","14","14","14"
"2078048","7","7","7"
"2079126","8","8","8"
"2080421","9","9","9"
"2081529","9","9","9"
"2084079","11","11","11"
"2084751","9","9","9"
"2086209","9","9","9"
"2086627","11","11","11"
"2088707","13","13","13"
"2089272","7","7","7"
"2092303","13","13","13"
"2094471","10","10","10"
"2095274","11","11","11"
"2098807","10","10","10"
"2099639","7","7","7"
"2100611","5","5","5"
"2100875","5","5","5"
"2104947","4","4","4"
"2104956","4","4","4"
"2105038","2","2","2"
"2105933","3","3","3"
"2109929","2","2","2"
"2111349","6","6","6"
"2115655","4","4","4"
"2115833","7","7","7"
"2116435","5","5","5"
"2116886","5","5","5"
"2117248","10","10","10"
"2117470","8","8","8"
"2117574","3","3","3"
"2119243","8","8","8"
"2119653","5","5","5"
"2119692","4","4","4"
"2121198","8","8","8"
"2121780","5","5","5"
"2123264","4","4","4"
"2123579","5","5","5"
"2124656","6","6","6"
"2125170","3","3","3"
"2125261","10","10","10"
"2125834","4","4","4"
"2126434","3","3","3"
"2128663","6","6","6"
"2129797","2","2","2"
"2130031","5","5","5"
"2132876","3","3","3"
"2133017","6","6","6"
"2133693","4","4","4"
"2133970","4","4","4"
"2134002","5","5","5"
"2134591","3","3","3"
"2136558","2","2","2"
"2137995","6","6","6"
"2138086","9","9","9"
"2139079","4","4","4"
"2139321","7","7","7"
"2140978","8","8","8"
"2142549","4","4","4"
"2142746","4","4","4"
"2143909","6","6","6"
"2144400","4","4","4"
"2144564","3","3","3"
"2144957","4","4","4"
"2145609","3","3","3"
"2146981","9","9","9"
"2150164","9","9","9"
"2151956","9","9","9"
"2152316","5","5","5"
"2153508","5","5","5"
"2154900","6","6","6"
"2155102","6","6","6"
"2156171","4","4","4"
"2156452","3","3","3"
"2158440","7","7","7"
"2159860","4","4","4"
"2161566","4","4","4"
"2163722","5","5","5"
"2163726","2","2","2"
"2165283","6","6","6"
"2165364","3","3","3"
"2165691","5","5","5"
