"Step","12-static-1","12-static - dead-1__MIN","12-static - dead-1__MAX","12-dynamic","12-dynamic - dead-1__MIN","12-dynamic - dead-1__MAX","12-ofb","12-ofbt - dead-1__MIN","12-ofbt - dead-1__MAX","12-every-10","12-every-10 - dead-1__MIN","12-every-10 - dead-1__MAX","12-every-100","12-every-100 - dead-1__MIN","12-every-100 - dead-1__MAX"
"112916","","","","0","0","0","0","0","0","","","","","",""
"112917","","","","","","","","","","","","","0","0","0"
"112920","","","","0","0","0","","","","","","","","",""
"112928","","","","","","","","","","2","2","2","","",""
"112929","","","","0","0","0","","","","","","","","",""
"112932","","","","0","0","0","","","","","","","","",""
"112933","4","4","4","","","","","","","","","","","",""
"112934","","","","0","0","0","","","","","","","","",""
"112935","5","5","5","","","","","","","","","","","",""
"112938","","","","","","","0","0","0","5","5","5","0","0","0"
"112942","5","5","5","","","","","","","","","","","",""
"112943","","","","","","","","","","","","","0","0","0"
"112944","","","","0","0","0","","","","","","","","",""
"112946","3","3","3","","","","","","","","","","","",""
"112951","","","","","","","","","","2","2","2","","",""
"112952","1","1","1","0","0","0","","","","","","","","",""
"112955","","","","","","","","","","","","","0","0","0"
"112963","3","3","3","","","","","","","","","","","",""
"112967","","","","0","0","0","","","","","","","","",""
"112969","","","","","","","0","0","0","","","","","",""
"112972","","","","","","","","","","1","1","1","0","0","0"
"112974","","","","","","","","","","3","3","3","","",""
"112975","","","","","","","0","0","0","","","","","",""
"112979","","","","","","","","","","4","4","4","","",""
"112989","","","","","","","","","","","","","0","0","0"
"112996","4","4","4","","","","","","","","","","","",""
"112998","","","","0","0","0","0","0","0","","","","","",""
"113003","","","","","","","0","0","0","","","","","",""
"113012","","","","","","","","","","3","3","3","","",""
"113015","1","1","1","","","","","","","","","","0","0","0"
"113021","","","","","","","","","","0","0","0","","",""
"113022","","","","0","0","0","0","0","0","","","","","",""
"113026","","","","","","","","","","4","4","4","","",""
"113029","","","","","","","","","","4","4","4","","",""
"113030","","","","","","","","","","","","","0","0","0"
"113035","4","4","4","","","","","","","","","","","",""
"113040","","","","0","0","0","","","","","","","","",""
"113043","","","","","","","","","","3","3","3","","",""
"113044","","","","","","","","","","","","","0","0","0"
"113047","","","","","","","0","0","0","","","","","",""
"113049","","","","0","0","0","0","0","0","1","1","1","","",""
"113050","","","","","","","","","","","","","0","0","0"
"113052","","","","","","","","","","2","2","2","","",""
"113054","","","","","","","","","","3","3","3","","",""
"113061","4","4","4","","","","","","","","","","","",""
"113064","","","","","","","","","","5","5","5","","",""
"113066","","","","","","","0","0","0","1","1","1","","",""
"113067","","","","","","","","","","","","","0","0","0"
"113068","","","","0","0","0","","","","","","","","",""
"113071","","","","0","0","0","","","","","","","","",""
"113072","","","","","","","","","","2","2","2","","",""
"113073","","","","","","","","","","","","","0","0","0"
"113074","","","","","","","0","0","0","","","","0","0","0"
"113076","","","","","","","0","0","0","","","","","",""
"113077","","","","","","","","","","5","5","5","","",""
"113084","3","3","3","","","","","","","","","","","",""
"113085","3","3","3","","","","","","","","","","","",""
"113086","3","3","3","","","","","","","","","","","",""
"113094","1","1","1","0","0","0","","","","","","","0","0","0"
"113095","","","","","","","","","","","","","0","0","0"
"113102","","","","","","","","","","","","","0","0","0"
"113104","2","2","2","0","0","0","","","","","","","","",""
"113107","","","","","","","0","0","0","","","","","",""
"113108","","","","0","0","0","","","","","","","","",""
"113116","","","","","","","0","0","0","","","","","",""
"113126","","","","0","0","0","","","","2","2","2","0","0","0"
"113128","","","","0","0","0","","","","","","","","",""
"113130","","","","","","","0","0","0","1","1","1","","",""
"113131","0","0","0","","","","","","","","","","","",""
"113132","","","","","","","","","","4","4","4","","",""
"113133","","","","","","","","","","","","","0","0","0"
"113136","","","","","","","","","","","","","0","0","0"
"113137","","","","0","0","0","","","","","","","","",""
"113144","","","","","","","","","","3","3","3","","",""
"113145","2","2","2","","","","","","","","","","","",""
"113149","6","6","6","0","0","0","","","","","","","","",""
"113150","","","","","","","","","","4","4","4","","",""
"113154","","","","","","","0","0","0","","","","","",""
"113161","","","","","","","","","","","","","0","0","0"
"113163","","","","0","0","0","","","","","","","","",""
"113179","","","","","","","0","0","0","","","","0","0","0"
"113186","","","","","","","","","","2","2","2","","",""
"113190","5","5","5","","","","","","","","","","","",""
"113191","","","","0","0","0","","","","","","","","",""
"113193","","","","","","","","","","0","0","0","","",""
"113194","","","","","","","0","0","0","","","","","",""
"113195","","","","0","0","0","","","","","","","","",""
"113196","","","","","","","","","","1","1","1","","",""
"113200","","","","","","","","","","3","3","3","","",""
"113203","","","","","","","","","","","","","3","3","3"
"113204","3","3","3","","","","","","","","","","","",""
"113212","1","1","1","","","","0","0","0","","","","","",""
"113213","","","","","","","0","0","0","","","","","",""
"113214","","","","","","","0","0","0","","","","","",""
"113230","","","","","","","","","","1","1","1","","",""
"113233","","","","","","","0","0","0","","","","","",""
"113235","","","","","","","","","","3","3","3","","",""
"113236","1","1","1","","","","","","","","","","","",""
"113239","0","0","0","","","","","","","","","","","",""
"113240","6","6","6","","","","","","","","","","","",""
"113242","","","","","","","0","0","0","","","","0","0","0"
"113243","0","0","0","","","","","","","","","","","",""
"113247","2","2","2","","","","","","","","","","","",""
"113257","","","","","","","0","0","0","","","","","",""
"113261","1","1","1","","","","","","","","","","","",""
"113262","","","","0","0","0","","","","","","","","",""
"113267","","","","","","","","","","1","1","1","","",""
"113268","2","2","2","","","","","","","","","","","",""
"113269","4","4","4","","","","","","","","","","","",""
"113273","","","","","","","","","","","","","6","6","6"
"113275","","","","0","0","0","","","","","","","","",""
"113284","4","4","4","","","","","","","","","","","",""
"113288","","","","0","0","0","","","","","","","","",""
"113289","","","","","","","0","0","0","","","","","",""
"113291","","","","0","0","0","","","","","","","","",""
"113292","","","","","","","0","0","0","","","","","",""
"113295","","","","","","","0","0","0","","","","","",""
"113299","4","4","4","","","","","","","","","","","",""
"113300","","","","","","","","","","","","","8","8","8"
"113301","","","","","","","","","","0","0","0","","",""
"113302","1","1","1","","","","","","","","","","","",""
"113304","","","","","","","0","0","0","","","","","",""
"113305","","","","","","","","","","","","","0","0","0"
"113306","0","0","0","","","","","","","4","4","4","","",""
"113308","1","1","1","","","","","","","","","","","",""
"113311","","","","0","0","0","","","","","","","","",""
"113318","0","0","0","","","","","","","1","1","1","","",""
"113322","3","3","3","","","","","","","","","","","",""
"113330","","","","","","","","","","","","","0","0","0"
"113335","","","","","","","0","0","0","","","","","",""
"113336","","","","","","","","","","","","","0","0","0"
"113338","","","","0","0","0","0","0","0","","","","","",""
"113349","","","","","","","","","","7","7","7","","",""
"113350","","","","","","","","","","","","","1","1","1"
"113365","","","","0","0","0","","","","","","","","",""
"113374","","","","0","0","0","","","","","","","","",""
"113375","","","","0","0","0","","","","","","","","",""
"113381","","","","0","0","0","","","","","","","","",""
"113384","","","","","","","","","","5","5","5","","",""
"113386","","","","","","","0","0","0","","","","","",""
"113387","","","","","","","0","0","0","","","","","",""
"113390","","","","0","0","0","","","","","","","","",""
"113392","","","","","","","","","","1","1","1","","",""
"113394","","","","0","0","0","","","","","","","","",""
"113398","","","","","","","0","0","0","4","4","4","","",""
"113399","","","","","","","","","","3","3","3","0","0","0"
"113400","","","","","","","0","0","0","","","","","",""
"113401","","","","","","","0","0","0","","","","","",""
"113405","","","","","","","","","","","","","0","0","0"
"113415","","","","0","0","0","","","","","","","","",""
"113416","","","","","","","0","0","0","","","","","",""
"113417","","","","0","0","0","0","0","0","","","","","",""
"113420","","","","","","","0","0","0","","","","0","0","0"
"113423","","","","","","","","","","4","4","4","0","0","0"
"113431","","","","0","0","0","","","","","","","","",""
"113434","","","","","","","0","0","0","","","","","",""
"113439","","","","","","","0","0","0","","","","","",""
"113443","","","","","","","","","","6","6","6","","",""
"113447","","","","","","","","","","","","","0","0","0"
"113449","","","","","","","","","","","","","0","0","0"
"113454","","","","","","","0","0","0","","","","","",""
"113456","2","2","2","","","","","","","","","","","",""
"113459","","","","","","","","","","","","","0","0","0"
"113460","6","6","6","","","","","","","","","","","",""
"113462","","","","","","","","","","3","3","3","","",""
"113464","2","2","2","","","","","","","","","","","",""
"113471","","","","","","","0","0","0","","","","","",""
"113479","3","3","3","","","","0","0","0","","","","","",""
"113480","","","","4","4","4","","","","","","","","",""
"113486","2","2","2","","","","","","","","","","","",""
"113494","","","","","","","0","0","0","","","","","",""
"113496","","","","","","","0","0","0","","","","","",""
"113498","","","","","","","","","","2","2","2","","",""
"113501","","","","","","","","","","3","3","3","","",""
"113502","","","","","","","0","0","0","","","","","",""
"113518","","","","","","","","","","4","4","4","","",""
"113521","1","1","1","","","","","","","","","","","",""
"113522","","","","","","","0","0","0","","","","0","0","0"
"113523","","","","","","","","","","","","","0","0","0"
"113526","","","","","","","","","","3","3","3","","",""
"113529","","","","","","","0","0","0","","","","","",""
"113539","4","4","4","","","","","","","2","2","2","","",""
"113546","","","","","","","0","0","0","","","","","",""
"113553","","","","0","0","0","","","","","","","","",""
"113558","","","","0","0","0","","","","","","","","",""
"113563","","","","0","0","0","","","","","","","","",""
"113568","","","","","","","","","","2","2","2","","",""
"113574","","","","","","","","","","3","3","3","","",""
"113581","","","","","","","0","0","0","","","","","",""
"113582","","","","0","0","0","","","","","","","","",""
"113584","","","","","","","","","","","","","0","0","0"
"113586","","","","","","","","","","","","","0","0","0"
"113587","","","","","","","","","","2","2","2","","",""
"113590","","","","","","","0","0","0","","","","","",""
"113592","","","","","","","","","","5","5","5","","",""
