"Step","ofb-final-steps2M-Seed1 - learner:performance","ofb-final-steps2M-Seed1 - learner:performance__MIN","ofb-final-steps2M-Seed1 - learner:performance__MAX","dynamic-final-steps2M-Seed1 - learner:performance","dynamic-final-steps2M-Seed1 - learner:performance__MIN","dynamic-final-steps2M-Seed1 - learner:performance__MAX","static-final-steps2M-Seed1 - learner:performance","static-final-steps2M-Seed1 - learner:performance__MIN","static-final-steps2M-Seed1 - learner:performance__MAX"
"655000","-1.1443932496075357","-1.1443932496075357","-1.1443932496075357","-5.797019230769239","-5.797019230769239","-5.797019230769239","-53.495654042386235","-53.495654042386235","-53.495654042386235"
"656000","-1.1443932496075357","-1.1443932496075357","-1.1443932496075357","-5.7723076923077","-5.7723076923077","-5.7723076923077","-53.24007711930932","-53.24007711930932","-53.24007711930932"
"657000","-0.2768269230769236","-0.2768269230769236","-0.2768269230769236","-5.755096153846162","-5.755096153846162","-5.755096153846162","-52.93241385400319","-52.93241385400319","-52.93241385400319"
"658000","-0.2768269230769236","-0.2768269230769236","-0.2768269230769236","-5.733653846153853","-5.733653846153853","-5.733653846153853","-53.97667857142862","-53.97667857142862","-53.97667857142862"
"659000","-0.2768269230769236","-0.2768269230769236","-0.2768269230769236","-5.724711538461546","-5.724711538461546","-5.724711538461546","-55.037762951334436","-55.037762951334436","-55.037762951334436"
"660000","-0.2768269230769236","-0.2768269230769236","-0.2768269230769236","-5.697884615384623","-5.697884615384623","-5.697884615384623","-56.321273155416065","-56.321273155416065","-56.321273155416065"
"661000","-0.2768269230769236","-0.2768269230769236","-0.2768269230769236","-5.679230769230777","-5.679230769230777","-5.679230769230777","-57.74537519623241","-57.74537519623241","-57.74537519623241"
"662000","-0.9615692700156994","-0.9615692700156994","-0.9615692700156994","-5.659230769230777","-5.659230769230777","-5.659230769230777","-55.321584379905865","-55.321584379905865","-55.321584379905865"
"663000","-0.9615692700156993","-0.9615692700156993","-0.9615692700156993","-5.648173076923083","-5.648173076923083","-5.648173076923083","-55.30396879905815","-55.30396879905815","-55.30396879905815"
"664000","-0.9615692700156994","-0.9615692700156994","-0.9615692700156994","-5.62932692307693","-5.62932692307693","-5.62932692307693","-55.38118033751968","-55.38118033751968","-55.38118033751968"
"665000","-0.9365692700156995","-0.9365692700156995","-0.9365692700156995","-5.612500000000008","-5.612500000000008","-5.612500000000008","-55.30464187598122","-55.30464187598122","-55.30464187598122"
"666000","-0.7471461930926221","-0.7471461930926221","-0.7471461930926221","-5.605480769230776","-5.605480769230776","-5.605480769230776","-55.008103414442765","-55.008103414442765","-55.008103414442765"
"667000","-0.6847423469387758","-0.6847423469387758","-0.6847423469387758","-5.5948076923076995","-5.5948076923076995","-5.5948076923076995","-55.08646879905814","-55.08646879905814","-55.08646879905814"
"668000","-0.6847423469387758","-0.6847423469387758","-0.6847423469387758","-5.586250000000007","-5.586250000000007","-5.586250000000007","-54.804479199372125","-54.804479199372125","-54.804479199372125"
"669000","-0.6847423469387758","-0.6847423469387758","-0.6847423469387758","-5.582500000000006","-5.582500000000006","-5.582500000000006","-54.72380612244904","-54.72380612244904","-54.72380612244904"
"670000","-0.6847423469387758","-0.6847423469387758","-0.6847423469387758","-5.571634615384621","-5.571634615384621","-5.571634615384621","-54.762267660910574","-54.762267660910574","-54.762267660910574"
"671000","-0.7025308084772373","-0.7025308084772373","-0.7025308084772373","-5.542307692307699","-5.542307692307699","-5.542307692307699","-54.47207476452126","-54.47207476452126","-54.47207476452126"
"672000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.517211538461543","-5.517211538461543","-5.517211538461543","-54.45592091836742","-54.45592091836742","-54.45592091836742"
"673000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.514903846153853","-5.514903846153853","-5.514903846153853","-54.41005553375202","-54.41005553375202","-54.41005553375202"
"674000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.503653846153852","-5.503653846153852","-5.503653846153852","-53.80506711146004","-53.80506711146004","-53.80506711146004"
"675000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.495576923076929","-5.495576923076929","-5.495576923076929","-53.65396664050241","-53.65396664050241","-53.65396664050241"
"676000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.497403846153852","-5.497403846153852","-5.497403846153852","-53.12387539246473","-53.12387539246473","-53.12387539246473"
"677000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.499230769230776","-5.499230769230776","-5.499230769230776","-53.00926000784935","-53.00926000784935","-53.00926000784935"
"678000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.480865384615389","-5.480865384615389","-5.480865384615389","-53.063683084772435","-53.063683084772435","-53.063683084772435"
"679000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.466057692307697","-5.466057692307697","-5.466057692307697","-53.130606161695525","-53.130606161695525","-53.130606161695525"
"680000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.450961538461542","-5.450961538461542","-5.450961538461542","-51.34647664835171","-51.34647664835171","-51.34647664835171"
"681000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.455961538461542","-5.455961538461542","-5.455961538461542","-51.208303571428644","-51.208303571428644","-51.208303571428644"
"682000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.444230769230773","-5.444230769230773","-5.444230769230773","-50.989553571428644","-50.989553571428644","-50.989553571428644"
"683000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.446442307692313","-5.446442307692313","-5.446442307692313","-51.01027119309269","-51.01027119309269","-51.01027119309269"
"684000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.449038461538467","-5.449038461538467","-5.449038461538467","-49.378682299843085","-49.378682299843085","-49.378682299843085"
"685000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.433750000000004","-5.433750000000004","-5.433750000000004","-49.18031691522769","-49.18031691522769","-49.18031691522769"
"686000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.4342307692307745","-5.4342307692307745","-5.4342307692307745","-49.139836145996924","-49.139836145996924","-49.139836145996924"
"687000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.431826923076929","-5.431826923076929","-5.431826923076929","-49.01983614599691","-49.01983614599691","-49.01983614599691"
"688000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.421442307692313","-5.421442307692313","-5.421442307692313","-48.6838967817897","-48.6838967817897","-48.6838967817897"
"689000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.415384615384621","-5.415384615384621","-5.415384615384621","-47.945682299843064","-47.945682299843064","-47.945682299843064"
"690000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.409038461538467","-5.409038461538467","-5.409038461538467","-47.98481691522768","-47.98481691522768","-47.98481691522768"
"691000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.396250000000005","-5.396250000000005","-5.396250000000005","-47.88116306907384","-47.88116306907384","-47.88116306907384"
"692000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.390480769230773","-5.390480769230773","-5.390480769230773","-47.91423999215076","-47.91423999215076","-47.91423999215076"
"693000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.37538461538462","-5.37538461538462","-5.37538461538462","-47.894816915227686","-47.894816915227686","-47.894816915227686"
"694000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.364615384615389","-5.364615384615389","-5.364615384615389","-47.800778453689226","-47.800778453689226","-47.800778453689226"
"695000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.340192307692312","-5.340192307692312","-5.340192307692312","-47.73906770015705","-47.73906770015705","-47.73906770015705"
"696000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.329134615384619","-5.329134615384619","-5.329134615384619","-47.52358693092628","-47.52358693092628","-47.52358693092628"
"697000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.325096153846157","-5.325096153846157","-5.325096153846157","-47.34752923861859","-47.34752923861859","-47.34752923861859"
"698000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.313557692307696","-5.313557692307696","-5.313557692307696","-47.339260007849354","-47.339260007849354","-47.339260007849354"
"699000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.301826923076926","-5.301826923076926","-5.301826923076926","-47.539452315541666","-47.539452315541666","-47.539452315541666"
"700000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.297788461538465","-5.297788461538465","-5.297788461538465","-47.52212813971748","-47.52212813971748","-47.52212813971748"
"701000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.293076923076927","-5.293076923076927","-5.293076923076927","-47.67395506279441","-47.67395506279441","-47.67395506279441"
"702000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.278557692307697","-5.278557692307697","-5.278557692307697","-47.78516817111466","-47.78516817111466","-47.78516817111466"
"703000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.276923076923082","-5.276923076923082","-5.276923076923082","-47.926898940345424","-47.926898940345424","-47.926898940345424"
"704000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.277307692307696","-5.277307692307696","-5.277307692307696","-47.644062009419216","-47.644062009419216","-47.644062009419216"
"705000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.275192307692311","-5.275192307692311","-5.275192307692311","-47.35713893249612","-47.35713893249612","-47.35713893249612"
"706000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.2588461538461555","-5.2588461538461555","-5.2588461538461555","-47.65071958398748","-47.65071958398748","-47.65071958398748"
"707000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.257500000000004","-5.257500000000004","-5.257500000000004","-47.07992700156991","-47.07992700156991","-47.07992700156991"
"708000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.251923076923081","-5.251923076923081","-5.251923076923081","-46.982811616954535","-46.982811616954535","-46.982811616954535"
"709000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.230865384615388","-5.230865384615388","-5.230865384615388","-47.821821428571496","-47.821821428571496","-47.821821428571496"
"710000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.223557692307695","-5.223557692307695","-5.223557692307695","-47.83653296703303","-47.83653296703303","-47.83653296703303"
"711000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.225576923076926","-5.225576923076926","-5.225576923076926","-47.29486616954481","-47.29486616954481","-47.29486616954481"
"712000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.213942307692312","-5.213942307692312","-5.213942307692312","-50.37520290423868","-50.37520290423868","-50.37520290423868"
"713000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.229615384615388","-5.229615384615388","-5.229615384615388","-53.13007182103618","-53.13007182103618","-53.13007182103618"
"714000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.230288461538465","-5.230288461538465","-5.230288461538465","-55.561969583987505","-55.561969583987505","-55.561969583987505"
"715000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.225961538461542","-5.225961538461542","-5.225961538461542","-56.55033261381482","-56.55033261381482","-56.55033261381482"
"716000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.210000000000003","-5.210000000000003","-5.210000000000003","-56.840420133438045","-56.840420133438045","-56.840420133438045"
"717000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.20394230769231","-5.20394230769231","-5.20394230769231","-57.0860182496076","-57.0860182496076","-57.0860182496076"
"718000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.209230769230772","-5.209230769230772","-5.209230769230772","-57.13130671114606","-57.13130671114606","-57.13130671114606"
"719000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.208269230769234","-5.208269230769234","-5.208269230769234","-57.15087539246474","-57.15087539246474","-57.15087539246474"
"720000","-0.7184923469387757","-0.7184923469387757","-0.7184923469387757","-5.215576923076926","-5.215576923076926","-5.215576923076926","-58.01065894819473","-58.01065894819473","-58.01065894819473"
"721000","-0.7184923469387756","-0.7184923469387756","-0.7184923469387756","-5.215384615384619","-5.215384615384619","-5.215384615384619","-59.87712755102048","-59.87712755102048","-59.87712755102048"
