"Step","ofb-final-steps2M-Seed1 - slice1:incoming-traffic","ofb-final-steps2M-Seed1 - slice1:incoming-traffic__MIN","ofb-final-steps2M-Seed1 - slice1:incoming-traffic__MAX","dynamic-final-steps2M-Seed1 - slice1:incoming-traffic","dynamic-final-steps2M-Seed1 - slice1:incoming-traffic__MIN","dynamic-final-steps2M-Seed1 - slice1:incoming-traffic__MAX","static-final-steps2M-Seed1 - slice1:incoming-traffic","static-final-steps2M-Seed1 - slice1:incoming-traffic__MIN","static-final-steps2M-Seed1 - slice1:incoming-traffic__MAX"
"186910","","","","","","","10","10","10"
"186920","5","5","5","","","","","",""
"186940","","","","","","","8","8","8"
"187070","8","8","8","9","9","9","","",""
"187100","","","","11","11","11","","",""
"187130","","","","","","","10","10","10"
"187170","","","","","","","11","11","11"
"187230","12","12","12","","","","","",""
"187250","","","","11","11","11","","",""
"187270","","","","","","","13","13","13"
"187340","","","","12","12","12","","",""
"187500","","","","13","13","13","","",""
"187510","8","8","8","","","","","",""
"187550","","","","5","5","5","","",""
"187680","8","8","8","","","","","",""
"187700","11","11","11","","","","","",""
"187710","","","","","","","8","8","8"
"187750","4","4","4","","","","","",""
"187850","15","15","15","","","","","",""
"187860","","","","","","","12","12","12"
"188000","","","","","","","8","8","8"
"188250","9","9","9","","","","7","7","7"
"188300","","","","10","10","10","11","11","11"
"188430","","","","14","14","14","","",""
"188450","11","11","11","7","7","7","","",""
"188490","","","","","","","10","10","10"
"188680","","","","10","10","10","","",""
"188690","","","","11","11","11","","",""
"188700","","","","10","10","10","","",""
"188710","","","","","","","10","10","10"
"188750","","","","11","11","11","","",""
"188760","","","","","","","8","8","8"
"188780","","","","","","","12","12","12"
"188790","","","","9","9","9","","",""
"188980","","","","11","11","11","","",""
"188990","","","","","","","10","10","10"
"189040","6","6","6","","","","","",""
"189160","","","","9","9","9","","",""
"189230","","","","","","","9","9","9"
"189290","","","","9","9","9","","",""
"189310","","","","14","14","14","","",""
"189390","8","8","8","","","","","",""
"189420","","","","","","","11","11","11"
"189430","","","","","","","11","11","11"
"189440","8","8","8","","","","9","9","9"
"189480","","","","13","13","13","","",""
"189530","","","","","","","8","8","8"
"189600","","","","","","","13","13","13"
"189730","","","","","","","10","10","10"
"189740","7","7","7","9","9","9","","",""
"189850","10","10","10","","","","","",""
"189860","6","6","6","7","7","7","10","10","10"
"189920","10","10","10","","","","","",""
"189930","11","11","11","","","","","",""
"190000","","","","","","","6","6","6"
"190130","8","8","8","","","","","",""
"190210","","","","9","9","9","","",""
"190340","","","","14","14","14","","",""
"190370","","","","","","","11","11","11"
"190480","","","","","","","4","4","4"
"190500","12","12","12","","","","","",""
"190560","10","10","10","","","","","",""
"190610","","","","","","","15","15","15"
"190760","","","","","","","12","12","12"
"190840","","","","","","","10","10","10"
"190850","","","","","","","11","11","11"
"190890","","","","10","10","10","","",""
"190910","","","","7","7","7","","",""
"190920","","","","14","14","14","","",""
"190970","","","","","","","13","13","13"
"190980","7","7","7","","","","","",""
"191060","7","7","7","8","8","8","","",""
"191080","","","","","","","12","12","12"
"191120","12","12","12","","","","","",""
"191130","","","","","","","7","7","7"
"191170","","","","13","13","13","","",""
"191210","","","","","","","12","12","12"
"191250","13","13","13","","","","","",""
"191310","7","7","7","","","","","",""
"191330","10","10","10","","","","","",""
"191350","","","","13","13","13","","",""
"191390","","","","","","","7","7","7"
"191420","8","8","8","","","","","",""
"191470","","","","","","","11","11","11"
"191490","11","11","11","","","","","",""
"191520","","","","","","","10","10","10"
"191580","","","","","","","6","6","6"
"191620","","","","","","","9","9","9"
"191700","","","","8","8","8","","",""
"191760","","","","11","11","11","","",""
"191980","","","","5","5","5","","",""
"192000","10","10","10","","","","","",""
"192140","11","11","11","","","","","",""
"192280","","","","11","11","11","","",""
"192360","9","9","9","","","","","",""
"192390","","","","11","11","11","","",""
"192400","","","","7","7","7","","",""
"192590","10","10","10","","","","","",""
"192650","","","","11","11","11","","",""
"192690","9","9","9","","","","","",""
"192730","","","","","","","8","8","8"
"192760","","","","10","10","10","","",""
"192870","","","","8","8","8","","",""
"192890","","","","9","9","9","9","9","9"
"192910","9","9","9","","","","","",""
"192920","","","","8","8","8","7","7","7"
"192950","15","15","15","","","","","",""
"193080","","","","","","","11","11","11"
"193140","4","4","4","","","","","",""
"193220","","","","8","8","8","","",""
"193230","","","","","","","13","13","13"
"193320","","","","10","10","10","","",""
"193350","","","","11","11","11","","",""
"193410","5","5","5","","","","","",""
"193470","","","","","","","6","6","6"
"193510","","","","9","9","9","","",""
"193600","8","8","8","","","","","",""
"193610","7","7","7","","","","","",""
"193650","","","","7","7","7","","",""
"193660","","","","11","11","11","","",""
"193700","","","","","","","11","11","11"
"193740","","","","5","5","5","","",""
"193860","","","","7","7","7","9","9","9"
"193930","","","","","","","10","10","10"
"194000","","","","13","13","13","","",""
"194020","","","","","","","9","9","9"
"194030","4","4","4","","","","","",""
"194070","","","","","","","10","10","10"
"194110","","","","8","8","8","","",""
"194140","13","13","13","","","","","",""
"194170","9","9","9","","","","","",""
"194200","","","","6","6","6","","",""
"194260","","","","7","7","7","","",""
"194270","9","9","9","","","","12","12","12"
"194290","","","","","","","10","10","10"
"194310","","","","","","","9","9","9"
"194320","","","","8","8","8","","",""
"194330","","","","","","","8","8","8"
"194380","","","","10","10","10","","",""
"194400","","","","12","12","12","","",""
"194430","9","9","9","","","","","",""
"194460","","","","9","9","9","","",""
"194490","","","","","","","9","9","9"
"194510","","","","","","","11","11","11"
"194570","","","","10","10","10","","",""
"194590","","","","","","","12","12","12"
"194610","","","","10","10","10","","",""
"194620","","","","","","","10","10","10"
"194670","","","","9","9","9","","",""
"194690","10","10","10","","","","","",""
"194710","","","","8","8","8","12","12","12"
"194730","","","","10","10","10","","",""
"194780","","","","","","","10","10","10"
"194850","11","11","11","","","","","",""
"194860","","","","","","","8","8","8"
"194890","8","8","8","","","","","",""
"194930","9","9","9","","","","","",""
"195020","","","","10","10","10","","",""
"195030","","","","8","8","8","","",""
"195100","","","","","","","7","7","7"
"195120","","","","5","5","5","","",""
"195170","","","","","","","5","5","5"
"195310","12","12","12","","","","10","10","10"
"195330","","","","10","10","10","","",""
"195380","","","","","","","6","6","6"
"195390","11","11","11","","","","","",""
"195440","","","","","","","11","11","11"
"195560","","","","","","","12","12","12"
"195610","","","","","","","11","11","11"
"195660","","","","8","8","8","","",""
"195670","","","","","","","11","11","11"
"195740","13","13","13","","","","","",""
"195760","14","14","14","","","","","",""
"195780","","","","","","","11","11","11"
"195830","8","8","8","","","","","",""
"195850","","","","","","","12","12","12"
"195870","","","","10","10","10","","",""
"195900","10","10","10","","","","","",""
"195910","","","","","","","10","10","10"
"195950","8","8","8","","","","","",""
"195980","","","","11","11","11","15","15","15"
"195990","","","","5","5","5","","",""
"196080","5","5","5","","","","","",""
"196100","","","","9","9","9","","",""
"196180","","","","","","","12","12","12"
"196210","10","10","10","9","9","9","","",""
"196240","","","","","","","11","11","11"
"196290","","","","11","11","11","","",""
"196310","11","11","11","","","","","",""
"196370","","","","9","9","9","","",""
"196460","","","","","","","10","10","10"
"196520","","","","7","7","7","","",""
"196560","7","7","7","","","","","",""
"196590","","","","","","","12","12","12"
"196680","","","","","","","13","13","13"
"196700","","","","","","","8","8","8"
"196740","","","","9","9","9","","",""
"196870","","","","6","6","6","","",""
"196880","10","10","10","","","","","",""
"196890","","","","9","9","9","","",""
"197030","","","","7","7","7","","",""
"197050","7","7","7","","","","","",""
"197110","","","","9","9","9","","",""
"197120","","","","","","","10","10","10"
"197140","","","","9","9","9","8","8","8"
"197150","","","","15","15","15","","",""
"197180","","","","","","","11","11","11"
"197240","","","","","","","9","9","9"
"197250","","","","10","10","10","","",""
"197310","12","12","12","","","","","",""
"197420","","","","11","11","11","","",""
"197430","","","","14","14","14","","",""
"197490","","","","","","","12","12","12"
"197590","","","","","","","13","13","13"
"197690","","","","","","","4","4","4"
"197710","","","","","","","8","8","8"
"197720","","","","9","9","9","","",""
"197890","","","","","","","8","8","8"
"197910","","","","","","","14","14","14"
"197990","","","","9","9","9","","",""
"198010","","","","8","8","8","","",""
"198070","","","","","","","11","11","11"
"198130","","","","12","12","12","","",""
"198170","12","12","12","","","","","",""
"198180","","","","5","5","5","","",""
"198200","","","","","","","13","13","13"
"198250","","","","12","12","12","","",""
"198290","10","10","10","","","","","",""
"198370","","","","","","","9","9","9"
"198400","","","","","","","9","9","9"
"198470","7","7","7","","","","","",""
"198530","","","","10","10","10","","",""
"198560","","","","","","","9","9","9"
"198640","","","","10","10","10","","",""
"198670","","","","","","","6","6","6"
"198680","","","","","","","9","9","9"
"198750","","","","","","","8","8","8"
"198760","","","","","","","12","12","12"
"198770","","","","8","8","8","","",""
"198820","","","","","","","11","11","11"
"198880","","","","11","11","11","","",""
"198910","","","","","","","15","15","15"
"198920","","","","12","12","12","","",""
"199220","","","","11","11","11","","",""
"199250","","","","12","12","12","","",""
"199270","7","7","7","","","","","",""
"199300","11","11","11","","","","","",""
"199360","","","","11","11","11","","",""
"199430","","","","","","","9","9","9"
"199500","10","10","10","","","","","",""
"199640","","","","","","","13","13","13"
"199710","9","9","9","","","","","",""
"199730","","","","10","10","10","","",""
"199820","","","","","","","11","11","11"
"199840","7","7","7","","","","","",""
"199900","9","9","9","","","","","",""
"200080","10","10","10","","","","","",""
"200100","","","","","","","5","5","5"
"200190","","","","","","","9","9","9"
"200240","7","7","7","","","","","",""
"200290","7","7","7","","","","10","10","10"
"200310","","","","12","12","12","","",""
"200380","10","10","10","","","","","",""
"200440","","","","11","11","11","10","10","10"
"200450","12","12","12","","","","","",""
"200510","","","","8","8","8","","",""
"200550","","","","8","8","8","","",""
"200560","","","","8","8","8","","",""
"200580","6","6","6","","","","","",""
"200690","","","","","","","10","10","10"
"200720","11","11","11","","","","","",""
"200750","","","","","","","11","11","11"
"200800","","","","11","11","11","","",""
"200850","","","","11","11","11","","",""
"200960","8","8","8","","","","","",""
"201000","10","10","10","","","","","",""
"201140","","","","","","","12","12","12"
"201240","","","","","","","11","11","11"
"201330","7","7","7","","","","","",""
"201380","8","8","8","","","","","",""
"201440","","","","","","","10","10","10"
"201500","","","","10","10","10","","",""
"201520","","","","","","","9","9","9"
"201680","","","","9","9","9","","",""
"201770","8","8","8","","","","","",""
"201960","","","","5","5","5","","",""
"202020","","","","","","","10","10","10"
"202070","12","12","12","10","10","10","","",""
"202090","7","7","7","","","","","",""
"202100","","","","","","","11","11","11"
"202210","","","","11","11","11","","",""
"202270","","","","7","7","7","","",""
"202300","11","11","11","","","","10","10","10"
"202340","","","","12","12","12","","",""
"202420","","","","8","8","8","","",""
"202530","","","","10","10","10","","",""
"202580","11","11","11","","","","","",""
"202600","12","12","12","","","","","",""
"202630","","","","","","","9","9","9"
"202640","","","","13","13","13","","",""
"202650","","","","10","10","10","","",""
"202680","","","","","","","13","13","13"
"202690","9","9","9","","","","","",""
"202720","8","8","8","","","","","",""
"202730","11","11","11","","","","","",""
"202740","","","","","","","11","11","11"
"202770","","","","10","10","10","","",""
