"Step","ofb-final-steps2M-Seed1 - slice1:latency_per_packet","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","static-final-steps2M-Seed1 - slice1:latency_per_packet","static-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","static-final-steps2M-Seed1 - slice1:latency_per_packet__MAX"
"27450","","","","11.3","11.3","11.3","","",""
"27460","","","","","","","10","10","10"
"27500","0","0","0","","","","","",""
"27540","0","0","0","","","","","",""
"27560","0","0","0","","","","","",""
"27590","0","0","0","","","","","",""
"27750","","","","","","","0","0","0"
"27780","0","0","0","","","","","",""
"27790","","","","5.777777777777778","5.777777777777778","5.777777777777778","","",""
"27930","","","","","","","1.1818181818181819","1.1818181818181819","1.1818181818181819"
"27940","0","0","0","","","","","",""
"27960","","","","11","11","11","","",""
"28000","0","0","0","","","","","",""
"28120","0","0","0","","","","","",""
"28150","","","","3.5","3.5","3.5","","",""
"28190","0","0","0","","","","","",""
"28230","","","","","","","0","0","0"
"28270","0","0","0","","","","","",""
"28280","","","","0","0","0","","",""
"28290","","","","1.5","1.5","1.5","","",""
"28300","0","0","0","","","","","",""
"28430","","","","3.3","3.3","3.3","","",""
"28480","0","0","0","","","","","",""
"28500","","","","6.181818181818182","6.181818181818182","6.181818181818182","","",""
"28510","0","0","0","","","","","",""
"28570","","","","7.333333333333333","7.333333333333333","7.333333333333333","","",""
"28590","","","","","","","0.2","0.2","0.2"
"28600","0","0","0","","","","","",""
"28620","","","","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222"
"28720","","","","9.11111111111111","9.11111111111111","9.11111111111111","","",""
"28750","","","","","","","0","0","0"
"28770","","","","","","","4.142857142857143","4.142857142857143","4.142857142857143"
"28820","0","0","0","","","","","",""
"28830","","","","9.3","9.3","9.3","","",""
"28840","0","0","0","","","","","",""
"28880","","","","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111"
"28990","","","","14.636363636363637","14.636363636363637","14.636363636363637","","",""
"29030","0","0","0","","","","","",""
"29040","0","0","0","","","","","",""
"29100","","","","8.7","8.7","8.7","","",""
"29110","0","0","0","","","","","",""
"29190","0","0","0","6.444444444444445","6.444444444444445","6.444444444444445","","",""
"29220","","","","","","","7","7","7"
"29260","","","","8.363636363636363","8.363636363636363","8.363636363636363","","",""
"29350","","","","12","12","12","","",""
"29430","","","","","","","0","0","0"
"29450","","","","14","14","14","","",""
"29540","","","","","","","0","0","0"
"29700","0","0","0","","","","","",""
"29710","0","0","0","","","","","",""
"29740","","","","7.4","7.4","7.4","","",""
"29750","","","","6.5","6.5","6.5","","",""
"29800","","","","","","","1.7","1.7","1.7"
"29910","0","0","0","","","","","",""
"29930","","","","1.2727272727272727","1.2727272727272727","1.2727272727272727","","",""
"30080","0","0","0","","","","","",""
"30090","","","","","","","0","0","0"
"30120","","","","2","2","2","","",""
"30130","","","","","","","0","0","0"
"30210","","","","","","","0","0","0"
"30270","","","","","","","1","1","1"
"30320","0","0","0","","","","","",""
"30410","","","","","","","0","0","0"
"30450","","","","3.6","3.6","3.6","","",""
"30470","","","","","","","0","0","0"
"30480","","","","","","","0.2","0.2","0.2"
"30510","0","0","0","","","","","",""
"30570","0","0","0","","","","","",""
"30640","0","0","0","","","","","",""
"30710","0","0","0","","","","26.625","26.625","26.625"
"30890","0","0","0","","","","","",""
"30920","","","","","","","6.2","6.2","6.2"
"30930","","","","8.75","8.75","8.75","5.2","5.2","5.2"
"30950","0","0","0","","","","","",""
"30990","","","","","","","0.4","0.4","0.4"
"31060","","","","","","","5.222222222222222","5.222222222222222","5.222222222222222"
"31100","","","","6.5","6.5","6.5","","",""
"31130","0","0","0","","","","","",""
"31140","0","0","0","","","","","",""
"31190","0","0","0","","","","","",""
"31230","","","","","","","11.555555555555555","11.555555555555555","11.555555555555555"
"31290","0","0","0","","","","","",""
"31340","0","0","0","","","","","",""
"31380","","","","17.88888888888889","17.88888888888889","17.88888888888889","","",""
"31590","0","0","0","","","","","",""
"31650","","","","","","","0.3","0.3","0.3"
"31790","","","","","","","0","0","0"
"31910","","","","","","","1.8571428571428572","1.8571428571428572","1.8571428571428572"
"31990","","","","","","","5","5","5"
"32010","","","","17.363636363636363","17.363636363636363","17.363636363636363","","",""
"32030","","","","19","19","19","","",""
"32110","","","","","","","0","0","0"
"32150","","","","","","","0","0","0"
"32190","","","","","","","0","0","0"
"32210","","","","23","23","23","","",""
"32220","0","0","0","","","","","",""
"32230","","","","","","","1.2222222222222223","1.2222222222222223","1.2222222222222223"
"32280","","","","","","","7.111111111111111","7.111111111111111","7.111111111111111"
"32340","","","","","","","0.18181818181818182","0.18181818181818182","0.18181818181818182"
"32390","","","","27.666666666666668","27.666666666666668","27.666666666666668","","",""
"32400","","","","27","27","27","","",""
"32410","","","","","","","6.363636363636363","6.363636363636363","6.363636363636363"
"32440","0","0","0","","","","4","4","4"
"32500","","","","19.4","19.4","19.4","","",""
"32520","0","0","0","","","","","",""
"32640","0","0","0","","","","","",""
"32680","0","0","0","","","","","",""
"32700","","","","","","","0","0","0"
"32740","","","","","","","0","0","0"
"32800","0","0","0","","","","","",""
"32900","0","0","0","","","","","",""
"33090","","","","","","","0","0","0"
"33110","0","0","0","","","","","",""
"33140","0","0","0","","","","","",""
"33160","","","","18.4","18.4","18.4","","",""
"33190","","","","13.636363636363637","13.636363636363637","13.636363636363637","","",""
"33250","","","","","","","7.125","7.125","7.125"
"33270","","","","15.727272727272727","15.727272727272727","15.727272727272727","11.333333333333334","11.333333333333334","11.333333333333334"
"33280","0","0","0","","","","","",""
"33310","","","","12.727272727272727","12.727272727272727","12.727272727272727","","",""
"33350","","","","15.3","15.3","15.3","","",""
"33380","0","0","0","","","","","",""
"33450","","","","15","15","15","","",""
"33460","","","","","","","1.5555555555555556","1.5555555555555556","1.5555555555555556"
"33640","0","0","0","","","","","",""
"33660","0","0","0","","","","","",""
"33690","","","","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111"
"33730","","","","0","0","0","","",""
"33740","","","","","","","0.875","0.875","0.875"
"33860","","","","1.2727272727272727","1.2727272727272727","1.2727272727272727","0","0","0"
"33870","","","","1.4545454545454546","1.4545454545454546","1.4545454545454546","","",""
"33910","0.9","0.9","0.9","","","","","",""
"33920","0","0","0","","","","","",""
"33940","","","","","","","0","0","0"
"33960","","","","5.909090909090909","5.909090909090909","5.909090909090909","","",""
"33980","","","","6.666666666666667","6.666666666666667","6.666666666666667","","",""
"34030","","","","","","","2.5714285714285716","2.5714285714285716","2.5714285714285716"
"34140","","","","","","","3.5454545454545454","3.5454545454545454","3.5454545454545454"
"34170","0","0","0","","","","1.8","1.8","1.8"
"34230","","","","","","","0.18181818181818182","0.18181818181818182","0.18181818181818182"
"34420","","","","","","","0","0","0"
"34490","","","","5","5","5","","",""
"34740","","","","0","0","0","","",""
"34750","","","","","","","0","0","0"
"34980","","","","2.2","2.2","2.2","","",""
"35070","","","","1.8","1.8","1.8","","",""
"35110","4.1","4.1","4.1","0","0","0","","",""
"35150","0","0","0","","","","","",""
"35240","","","","1.3","1.3","1.3","","",""
"35250","","","","","","","11.375","11.375","11.375"
"35320","","","","","","","16.583333333333332","16.583333333333332","16.583333333333332"
"35390","","","","2.2","2.2","2.2","","",""
"35460","","","","3.2","3.2","3.2","","",""
"35480","5.5","5.5","5.5","","","","","",""
"35490","","","","","","","0","0","0"
"35600","","","","2.2","2.2","2.2","","",""
"35660","","","","10.5","10.5","10.5","2.25","2.25","2.25"
"35700","3.6666666666666665","3.6666666666666665","3.6666666666666665","","","","","",""
"35730","","","","13.555555555555555","13.555555555555555","13.555555555555555","","",""
"35760","0.4","0.4","0.4","","","","","",""
"35770","","","","13.3","13.3","13.3","","",""
"35850","","","","6.888888888888889","6.888888888888889","6.888888888888889","","",""
"35870","1.7","1.7","1.7","","","","","",""
"35990","","","","2.4545454545454546","2.4545454545454546","2.4545454545454546","","",""
"36000","0","0","0","","","","","",""
"36010","","","","","","","5.428571428571429","5.428571428571429","5.428571428571429"
"36070","","","","0.9090909090909091","0.9090909090909091","0.9090909090909091","","",""
"36090","","","","2","2","2","","",""
"36140","","","","1.2727272727272727","1.2727272727272727","1.2727272727272727","","",""
"36160","7.222222222222222","7.222222222222222","7.222222222222222","","","","","",""
"36260","","","","","","","0","0","0"
"36270","","","","","","","0","0","0"
"36300","","","","","","","0","0","0"
"36310","10.5","10.5","10.5","","","","","",""
"36320","10.333333333333334","10.333333333333334","10.333333333333334","","","","","",""
"36340","","","","","","","0","0","0"
"36350","","","","","","","0","0","0"
"36380","","","","5.454545454545454","5.454545454545454","5.454545454545454","","",""
"36480","","","","0.2727272727272727","0.2727272727272727","0.2727272727272727","","",""
"36540","","","","","","","8","8","8"
"36630","","","","","","","7","7","7"
"36720","46.5","46.5","46.5","","","","","",""
"36730","","","","","","","8","8","8"
"36740","50.25","50.25","50.25","","","","","",""
"36800","","","","","","","0","0","0"
"36860","31.166666666666668","31.166666666666668","31.166666666666668","","","","","",""
"36970","0","0","0","0","0","0","","",""
"37080","7.571428571428571","7.571428571428571","7.571428571428571","","","","","",""
"37180","","","","0.5","0.5","0.5","","",""
"37200","0","0","0","","","","","",""
"37230","0.5454545454545454","0.5454545454545454","0.5454545454545454","","","","","",""
"37300","1.125","1.125","1.125","","","","","",""
"37330","","","","","","","0","0","0"
"37450","","","","","","","0.07692307692307693","0.07692307692307693","0.07692307692307693"
"37630","36.72727272727273","36.72727272727273","36.72727272727273","","","","","",""
"37650","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111","","",""
"37810","","","","2.0833333333333335","2.0833333333333335","2.0833333333333335","","",""
"38000","","","","7","7","7","","",""
"38020","11.5","11.5","11.5","","","","","",""
"38030","13.625","13.625","13.625","","","","","",""
"38300","","","","3.5","3.5","3.5","","",""
"38340","","","","","","","0","0","0"
"38350","5.555555555555555","5.555555555555555","5.555555555555555","","","","","",""
"38380","","","","","","","0.1","0.1","0.1"
"38460","0","0","0","0","0","0","","",""
"38580","","","","0","0","0","","",""
"38620","0","0","0","","","","","",""
"38690","0.2222222222222222","0.2222222222222222","0.2222222222222222","","","","","",""
"38750","10","10","10","","","","","",""
"38770","13.5","13.5","13.5","","","","","",""
"38810","","","","2","2","2","","",""
"38850","","","","4.7","4.7","4.7","","",""
"38860","31","31","31","","","","","",""
"38870","32.333333333333336","32.333333333333336","32.333333333333336","","","","","",""
"38920","","","","0.2","0.2","0.2","","",""
"39070","","","","","","","4.222222222222222","4.222222222222222","4.222222222222222"
"39180","","","","","","","0","0","0"
"39230","29.8","29.8","29.8","","","","","",""
"39310","","","","0.9","0.9","0.9","","",""
"39390","","","","0.9166666666666666","0.9166666666666666","0.9166666666666666","","",""
"39500","","","","","","","0.7272727272727273","0.7272727272727273","0.7272727272727273"
"39630","43","43","43","","","","","",""
"39640","","","","","","","1.0909090909090908","1.0909090909090908","1.0909090909090908"
"39670","53.714285714285715","53.714285714285715","53.714285714285715","0.6363636363636364","0.6363636363636364","0.6363636363636364","","",""
"39680","57","57","57","0.5","0.5","0.5","","",""
"39700","","","","2.8","2.8","2.8","","",""
"39750","68.875","68.875","68.875","","","","0.9","0.9","0.9"
"39810","","","","","","","0","0","0"
"39850","","","","0","0","0","","",""
"39880","","","","","","","4.125","4.125","4.125"
"40000","","","","0.1","0.1","0.1","","",""
"40020","68.55555555555556","68.55555555555556","68.55555555555556","","","","","",""
"40030","","","","0.2","0.2","0.2","","",""
"40110","","","","0","0","0","","",""
"40130","","","","2","2","2","","",""
"40180","","","","0","0","0","","",""
"40230","","","","","","","24","24","24"
"40260","","","","","","","29","29","29"
"40270","","","","5.454545454545454","5.454545454545454","5.454545454545454","","",""
"40370","53.111111111111114","53.111111111111114","53.111111111111114","","","","","",""
"40400","52.77777777777778","52.77777777777778","52.77777777777778","","","","","",""
"40410","","","","0.1","0.1","0.1","","",""
"40420","","","","","","","3.076923076923077","3.076923076923077","3.076923076923077"
"40530","","","","","","","0","0","0"
"40650","","","","2","2","2","","",""
"40660","","","","","","","3","3","3"
"40750","32.583333333333336","32.583333333333336","32.583333333333336","","","","","",""
"40760","","","","0.18181818181818182","0.18181818181818182","0.18181818181818182","","",""
"40810","","","","","","","0","0","0"
"40850","27.1","27.1","27.1","1.6363636363636365","1.6363636363636365","1.6363636363636365","","",""
"40930","22.363636363636363","22.363636363636363","22.363636363636363","","","","","",""
"41030","","","","3.111111111111111","3.111111111111111","3.111111111111111","","",""
"41050","10.818181818181818","10.818181818181818","10.818181818181818","","","","","",""
"41080","","","","2.5","2.5","2.5","","",""
"41170","3","3","3","","","","","",""
"41180","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"41200","3.5","3.5","3.5","","","","","",""
"41220","","","","0.5","0.5","0.5","","",""
"41240","","","","0.4","0.4","0.4","","",""
"41270","","","","1","1","1","","",""
