"Step","00-dynamic","00-dynamic - dead-1__MIN","00-dynamic - dead-1__MAX","00-every-100","00-every-100 - dead-1__MIN","00-every-100 - dead-1__MAX","00-every-10","00-every-10 - dead-1__MIN","00-every-10 - dead-1__MAX","00-static-1","00-static-1 - dead-1__MIN","00-static-1 - dead-1__MAX","00-ofb","00-ofb - dead-1__MIN","00-ofb - dead-1__MAX"
"112463","","","","","","","","","","","","","0","0","0"
"112466","","","","","","","0","0","0","0","0","0","","",""
"112468","0","0","0","0","0","0","","","","","","","","",""
"112476","","","","","","","","","","0","0","0","","",""
"112478","","","","","","","","","","","","","0","0","0"
"112479","","","","","","","","","","","","","0","0","0"
"112492","","","","","","","","","","","","","0","0","0"
"112495","0","0","0","0","0","0","","","","","","","","",""
"112500","0","0","0","0","0","0","","","","","","","","",""
"112502","","","","","","","","","","0","0","0","","",""
"112509","","","","","","","","","","0","0","0","","",""
"112513","","","","","","","","","","","","","0","0","0"
"112515","","","","","","","","","","","","","0","0","0"
"112527","0","0","0","0","0","0","","","","","","","","",""
"112528","","","","","","","0","0","0","","","","","",""
"112529","","","","","","","0","0","0","","","","","",""
"112532","0","0","0","0","0","0","","","","","","","","",""
"112533","0","0","0","0","0","0","","","","","","","","",""
"112534","0","0","0","0","0","0","","","","0","0","0","","",""
"112552","","","","","","","","","","0","0","0","","",""
"112557","","","","","","","","","","","","","0","0","0"
"112558","","","","","","","0","0","0","0","0","0","","",""
"112563","","","","","","","","","","0","0","0","","",""
"112564","","","","","","","","","","","","","0","0","0"
"112566","0","0","0","0","0","0","","","","","","","","",""
"112570","","","","","","","0","0","0","","","","","",""
"112571","0","0","0","0","0","0","","","","0","0","0","0","0","0"
"112580","0","0","0","0","0","0","","","","","","","","",""
"112583","","","","","","","","","","0","0","0","","",""
"112602","","","","","","","0","0","0","","","","","",""
"112610","0","0","0","0","0","0","","","","0","0","0","","",""
"112620","0","0","0","0","0","0","","","","","","","","",""
"112635","","","","","","","0","0","0","0","0","0","","",""
"112639","","","","","","","","","","0","0","0","","",""
"112647","","","","","","","0","0","0","","","","","",""
"112649","0","0","0","0","0","0","","","","","","","","",""
"112652","","","","","","","","","","","","","0","0","0"
"112655","","","","","","","","","","","","","0","0","0"
"112656","","","","","","","","","","0","0","0","","",""
"112664","","","","","","","","","","0","0","0","","",""
"112666","0","0","0","0","0","0","","","","0","0","0","","",""
"112668","","","","","","","","","","0","0","0","0","0","0"
"112669","","","","","","","0","0","0","","","","","",""
"112674","","","","","","","","","","0","0","0","","",""
"112675","0","0","0","0","0","0","","","","","","","","",""
"112679","","","","","","","0","0","0","","","","","",""
"112684","","","","","","","0","0","0","","","","","",""
"112694","","","","","","","","","","","","","0","0","0"
"112695","0","0","0","0","0","0","","","","","","","","",""
"112710","0","0","0","0","0","0","","","","","","","","",""
"112718","","","","","","","","","","0","0","0","","",""
"112720","0","0","0","0","0","0","","","","","","","","",""
"112733","","","","","","","","","","0","0","0","","",""
"112740","","","","","","","0","0","0","","","","","",""
"112744","","","","","","","","","","0","0","0","","",""
"112748","","","","","","","0","0","0","","","","","",""
"112752","","","","","","","","","","0","0","0","","",""
"112761","","","","","","","","","","0","0","0","","",""
"112770","","","","","","","","","","0","0","0","","",""
"112780","","","","","","","0","0","0","","","","","",""
"112787","0","0","0","0","0","0","","","","","","","","",""
"112792","","","","","","","","","","","","","0","0","0"
"112797","0","0","0","0","0","0","","","","","","","","",""
"112798","0","0","0","0","0","0","0","0","0","","","","","",""
"112808","","","","","","","0","0","0","","","","","",""
"112814","","","","","","","","","","0","0","0","","",""
"112818","","","","","","","0","0","0","","","","","",""
"112825","","","","","","","","","","0","0","0","","",""
"112827","0","0","0","0","0","0","","","","","","","","",""
"112834","0","0","0","0","0","0","","","","0","0","0","","",""
"112835","","","","","","","0","0","0","","","","","",""
"112844","","","","","","","","","","0","0","0","","",""
"112846","","","","","","","0","0","0","","","","","",""
"112855","","","","","","","","","","","","","0","0","0"
"112868","","","","","","","","","","0","0","0","","",""
"112872","","","","","","","0","0","0","","","","","",""
"112876","","","","","","","0","0","0","","","","","",""
"112882","","","","","","","","","","0","0","0","","",""
"112885","","","","","","","0","0","0","","","","","",""
"112887","0","0","0","0","0","0","","","","","","","","",""
"112888","0","0","0","0","0","0","","","","","","","","",""
"112891","0","0","0","0","0","0","","","","","","","","",""
"112898","0","0","0","0","0","0","","","","","","","","",""
"112899","","","","","","","","","","","","","0","0","0"
"112904","","","","","","","","","","","","","0","0","0"
"112907","","","","","","","","","","0","0","0","0","0","0"
"112910","","","","","","","","","","","","","0","0","0"
"112920","","","","","","","","","","0","0","0","","",""
"112922","","","","","","","","","","","","","0","0","0"
"112929","","","","","","","","","","","","","0","0","0"
"112933","0","0","0","0","0","0","","","","","","","","",""
"112937","","","","","","","","","","0","0","0","","",""
"112939","","","","","","","","","","","","","0","0","0"
"112946","","","","","","","0","0","0","","","","","",""
"112948","","","","","","","","","","","","","0","0","0"
"112953","0","0","0","0","0","0","0","0","0","","","","","",""
"112956","","","","","","","0","0","0","","","","","",""
"112965","","","","","","","","","","","","","0","0","0"
"112966","0","0","0","0","0","0","","","","","","","","",""
"112978","0","0","0","0","0","0","","","","","","","","",""
"112988","","","","","","","","","","","","","0","0","0"
"112992","","","","","","","0","0","0","","","","0","0","0"
"112994","","","","","","","","","","0","0","0","","",""
"113008","0","0","0","0","0","0","","","","","","","","",""
"113016","","","","","","","","","","0","0","0","","",""
"113017","","","","","","","","","","","","","0","0","0"
"113019","","","","","","","","","","","","","0","0","0"
"113021","0","0","0","0","0","0","","","","","","","","",""
"113024","","","","","","","0","0","0","","","","","",""
"113026","","","","","","","","","","0","0","0","","",""
"113032","0","0","0","0","0","0","","","","","","","","",""
"113038","","","","","","","0","0","0","","","","","",""
"113039","","","","","","","","","","0","0","0","","",""
"113040","","","","","","","","","","","","","0","0","0"
"113046","","","","","","","","","","0","0","0","","",""
"113047","","","","","","","0","0","0","","","","","",""
"113054","0","0","0","0","0","0","","","","","","","","",""
"113061","0","0","0","0","0","0","","","","","","","","",""
"113062","0","0","0","0","0","0","","","","","","","","",""
"113068","0","0","0","0","0","0","","","","0","0","0","","",""
"113072","","","","","","","","","","","","","0","0","0"
"113073","","","","","","","","","","0","0","0","","",""
"113074","","","","","","","","","","0","0","0","","",""
"113076","","","","","","","","","","0","0","0","","",""
"113080","","","","","","","0","0","0","","","","","",""
"113086","0","0","0","0","0","0","","","","","","","","",""
"113088","0","0","0","0","0","0","","","","0","0","0","","",""
"113090","","","","","","","","","","0","0","0","","",""
"113094","","","","","","","","","","0","0","0","0","0","0"
"113101","","","","","","","0","0","0","","","","","",""
"113103","","","","","","","0","0","0","","","","","",""
"113106","","","","","","","","","","","","","0","0","0"
"113117","0","0","0","0","0","0","","","","","","","","",""
"113133","","","","","","","","","","","","","0","0","0"
"113139","","","","","","","","","","","","","0","0","0"
"113144","0","0","0","0","0","0","0","0","0","","","","","",""
"113152","","","","","","","","","","0","0","0","","",""
"113155","0","0","0","0","0","0","","","","","","","","",""
"113166","0","0","0","0","0","0","","","","","","","","",""
"113174","","","","","","","","","","0","0","0","","",""
"113179","","","","","","","","","","","","","0","0","0"
"113192","","","","","","","0","0","0","","","","","",""
"113197","","","","","","","","","","0","0","0","0","0","0"
"113206","0","0","0","0","0","0","","","","","","","","",""
"113217","","","","","","","","","","","","","0","0","0"
"113222","","","","","","","","","","0","0","0","0","0","0"
"113230","0","0","0","0","0","0","","","","","","","0","0","0"
"113234","0","0","0","0","0","0","","","","","","","","",""
"113236","","","","","","","","","","0","0","0","","",""
"113247","","","","","","","","","","","","","0","0","0"
"113250","","","","","","","0","0","0","","","","","",""
"113255","","","","","","","0","0","0","","","","","",""
"113258","","","","","","","0","0","0","0","0","0","0","0","0"
"113262","","","","","","","0","0","0","","","","","",""
"113264","0","0","0","0","0","0","","","","","","","","",""
"113268","0","0","0","0","0","0","","","","","","","","",""
"113271","","","","","","","0","0","0","","","","","",""
"113272","0","0","0","0","0","0","","","","","","","","",""
"113281","","","","","","","","","","","","","0","0","0"
"113282","","","","","","","0","0","0","","","","0","0","0"
"113290","","","","","","","","","","","","","0","0","0"
"113294","","","","","","","","","","","","","0","0","0"
"113298","0","0","0","0","0","0","","","","","","","","",""
"113300","","","","","","","0","0","0","","","","","",""
"113303","","","","","","","","","","","","","0","0","0"
"113305","","","","","","","","","","0","0","0","","",""
"113310","","","","","","","","","","0","0","0","","",""
"113311","","","","","","","","","","","","","0","0","0"
"113314","","","","","","","","","","","","","0","0","0"
"113315","","","","","","","","","","","","","0","0","0"
"113316","","","","","","","","","","","","","0","0","0"
"113325","","","","","","","0","0","0","","","","","",""
"113330","0","0","0","0","0","0","","","","","","","","",""
"113331","","","","","","","","","","0","0","0","","",""
"113334","0","0","0","0","0","0","","","","","","","","",""
"113335","","","","","","","","","","0","0","0","","",""
"113336","","","","","","","0","0","0","","","","","",""
"113338","0","0","0","0","0","0","","","","","","","","",""
"113342","","","","","","","0","0","0","","","","","",""
"113344","","","","","","","0","0","0","0","0","0","","",""
"113362","0","0","0","0","0","0","","","","","","","","",""
"113365","","","","","","","","","","0","0","0","","",""
"113366","","","","","","","0","0","0","","","","","",""
"113375","","","","","","","0","0","0","","","","","",""
"113386","","","","","","","","","","0","0","0","","",""
"113391","","","","","","","0","0","0","","","","","",""
"113396","0","0","0","0","0","0","","","","","","","","",""
"113399","","","","","","","","","","","","","0","0","0"
"113400","","","","","","","","","","0","0","0","","",""
"113410","","","","","","","0","0","0","","","","0","0","0"
"113411","","","","","","","","","","0","0","0","","",""
"113413","","","","","","","","","","","","","0","0","0"
"113416","","","","","","","","","","","","","0","0","0"
"113417","0","0","0","0","0","0","","","","0","0","0","","",""
"113418","0","0","0","0","0","0","","","","","","","","",""
"113420","","","","","","","0","0","0","","","","","",""
"113424","","","","","","","","","","0","0","0","","",""
"113428","0","0","0","0","0","0","","","","","","","","",""
"113429","","","","","","","","","","0","0","0","","",""
"113430","","","","","","","","","","0","0","0","","",""
"113431","0","0","0","0","0","0","","","","","","","","",""
"113436","0","0","0","0","0","0","","","","","","","","",""
