"Step","102-static-1","102-static-1 - dead-1__MIN","102-static-1 - dead-1__MAX","102-ofb","102-ofbt - dead-1__MIN","102-ofbt - dead-1__MAX","102-dynamic","102-dynamic - dead-1__MIN","102-dynamic - dead-1__MAX","102-every-10","102-every-10 - dead-1__MIN","102-every-10 - dead-1__MAX","102-every-100","102-every-100 - dead-1__MIN","102-every-100 - dead-1__MAX"
"64467","2","2","2","","","","","","","","","","","",""
"64473","","","","","","","0","0","0","","","","1","1","1"
"64479","","","","0","0","0","","","","","","","","",""
"64484","","","","","","","","","","","","","0","0","0"
"64487","","","","","","","","","","3","3","3","","",""
"64493","","","","","","","","","","","","","0","0","0"
"64502","","","","","","","","","","8","8","8","","",""
"64507","","","","","","","0","0","0","4","4","4","","",""
"64510","0","0","0","","","","","","","","","","","",""
"64512","","","","","","","0","0","0","","","","","",""
"64513","","","","","","","","","","","","","0","0","0"
"64518","","","","","","","0","0","0","","","","","",""
"64519","","","","0","0","0","","","","","","","","",""
"64522","","","","","","","0","0","0","","","","","",""
"64525","","","","","","","","","","7","7","7","","",""
"64529","","","","","","","","","","5","5","5","","",""
"64530","2","2","2","","","","","","","","","","","",""
"64533","","","","","","","","","","","","","0","0","0"
"64537","","","","","","","","","","","","","0","0","0"
"64538","","","","","","","","","","6","6","6","","",""
"64545","","","","","","","","","","","","","0","0","0"
"64546","","","","0","0","0","","","","","","","","",""
"64550","","","","","","","0","0","0","","","","","",""
"64551","","","","","","","","","","","","","0","0","0"
"64553","0","0","0","","","","","","","","","","","",""
"64555","0","0","0","","","","","","","","","","2","2","2"
"64556","0","0","0","","","","","","","","","","","",""
"64558","","","","","","","","","","","","","0","0","0"
"64561","","","","","","","0","0","0","","","","0","0","0"
"64566","","","","","","","0","0","0","","","","","",""
"64581","","","","0","0","0","0","0","0","","","","","",""
"64582","","","","","","","","","","8","8","8","","",""
"64586","","","","","","","","","","3","3","3","","",""
"64590","","","","0","0","0","","","","","","","","",""
"64593","","","","0","0","0","","","","","","","","",""
"64595","","","","","","","","","","5","5","5","","",""
"64604","0","0","0","","","","","","","","","","","",""
"64609","0","0","0","","","","","","","","","","","",""
"64610","","","","","","","","","","1","1","1","","",""
"64614","","","","","","","0","0","0","3","3","3","","",""
"64620","","","","0","0","0","","","","","","","","",""
"64626","","","","","","","","","","","","","0","0","0"
"64629","","","","","","","","","","11","11","11","","",""
"64630","3","3","3","","","","","","","","","","","",""
"64633","2","2","2","","","","","","","","","","","",""
"64635","","","","","","","","","","3","3","3","","",""
"64638","","","","0","0","0","","","","","","","","",""
"64649","3","3","3","","","","","","","","","","","",""
"64651","","","","","","","","","","1","1","1","","",""
"64657","0","0","0","","","","","","","","","","","",""
"64663","","","","","","","","","","","","","0","0","0"
"64664","","","","0","0","0","","","","0","0","0","","",""
"64665","0","0","0","","","","","","","","","","","",""
"64667","0","0","0","","","","","","","","","","","",""
"64670","","","","","","","0","0","0","","","","","",""
"64672","0","0","0","0","0","0","","","","7","7","7","","",""
"64673","","","","","","","","","","11","11","11","","",""
"64678","","","","","","","","","","","","","0","0","0"
"64689","","","","","","","","","","10","10","10","","",""
"64692","","","","","","","","","","6","6","6","","",""
"64693","","","","","","","","","","","","","0","0","0"
"64700","","","","","","","","","","","","","0","0","0"
"64705","","","","","","","","","","","","","0","0","0"
"64708","","","","","","","","","","0","0","0","","",""
"64716","4","4","4","","","","","","","","","","0","0","0"
"64719","","","","","","","","","","","","","0","0","0"
"64727","","","","","","","","","","","","","0","0","0"
"64729","","","","0","0","0","","","","","","","","",""
"64730","","","","","","","","","","","","","0","0","0"
"64735","0","0","0","","","","","","","","","","","",""
"64745","","","","","","","0","0","0","","","","","",""
"64754","0","0","0","","","","","","","","","","0","0","0"
"64756","0","0","0","","","","","","","","","","","",""
"64758","","","","0","0","0","","","","","","","","",""
"64768","","","","","","","0","0","0","","","","","",""
"64769","","","","","","","0","0","0","","","","","",""
"64774","","","","0","0","0","","","","","","","","",""
"64778","0","0","0","","","","","","","","","","","",""
"64782","","","","0","0","0","","","","","","","","",""
"64784","","","","","","","0","0","0","","","","0","0","0"
"64785","0","0","0","","","","","","","","","","","",""
"64791","","","","","","","0","0","0","","","","","",""
"64793","","","","0","0","0","","","","","","","","",""
"64794","","","","","","","","","","5","5","5","","",""
"64797","","","","0","0","0","","","","","","","","",""
"64799","0","0","0","","","","","","","","","","","",""
"64800","0","0","0","0","0","0","","","","","","","","",""
"64801","","","","0","0","0","","","","","","","","",""
"64802","","","","","","","0","0","0","","","","","",""
"64804","0","0","0","","","","","","","","","","","",""
"64809","","","","","","","0","0","0","","","","","",""
"64813","0","0","0","0","0","0","","","","","","","","",""
"64814","","","","","","","0","0","0","","","","","",""
"64816","","","","","","","","","","","","","0","0","0"
"64819","","","","0","0","0","","","","","","","","",""
"64825","","","","0","0","0","","","","","","","0","0","0"
"64827","","","","","","","","","","7","7","7","","",""
"64828","","","","0","0","0","","","","","","","","",""
"64830","","","","","","","","","","4","4","4","","",""
"64832","","","","","","","0","0","0","","","","","",""
"64833","0","0","0","","","","","","","","","","","",""
"64835","","","","","","","","","","","","","0","0","0"
"64843","0","0","0","","","","","","","","","","","",""
"64846","0","0","0","","","","","","","","","","","",""
"64849","","","","","","","0","0","0","","","","0","0","0"
"64852","","","","","","","","","","2","2","2","","",""
"64855","","","","","","","0","0","0","","","","","",""
"64862","0","0","0","","","","","","","1","1","1","","",""
"64863","","","","","","","","","","4","4","4","","",""
"64866","","","","","","","","","","","","","0","0","0"
"64873","","","","","","","","","","0","0","0","","",""
"64876","","","","0","0","0","","","","","","","","",""
"64879","","","","","","","","","","","","","0","0","0"
"64881","","","","","","","","","","2","2","2","","",""
"64884","","","","","","","","","","","","","0","0","0"
"64886","","","","","","","","","","0","0","0","","",""
"64891","","","","","","","","","","7","7","7","","",""
"64892","0","0","0","","","","","","","","","","","",""
"64895","","","","","","","0","0","0","","","","","",""
"64902","","","","","","","","","","2","2","2","","",""
"64904","0","0","0","","","","","","","","","","","",""
"64905","","","","","","","","","","4","4","4","","",""
"64912","0","0","0","","","","","","","","","","","",""
"64918","","","","","","","","","","","","","0","0","0"
"64921","","","","","","","","","","6","6","6","","",""
"64922","","","","0","0","0","","","","","","","","",""
"64923","","","","0","0","0","","","","","","","0","0","0"
"64924","0","0","0","","","","","","","","","","","",""
"64926","","","","","","","","","","3","3","3","","",""
"64929","0","0","0","","","","","","","","","","","",""
"64930","","","","0","0","0","0","0","0","5","5","5","","",""
"64931","","","","0","0","0","","","","","","","","",""
"64939","","","","0","0","0","","","","","","","","",""
"64941","0","0","0","","","","","","","","","","","",""
"64942","","","","","","","","","","","","","0","0","0"
"64949","","","","","","","0","0","0","","","","","",""
"64951","","","","","","","","","","","","","0","0","0"
"64952","0","0","0","","","","","","","","","","","",""
"64962","","","","","","","","","","","","","0","0","0"
"64963","","","","","","","","","","","","","0","0","0"
"64964","","","","","","","","","","","","","0","0","0"
"64966","0","0","0","","","","","","","0","0","0","","",""
"64969","0","0","0","","","","","","","","","","","",""
"64970","0","0","0","","","","","","","","","","0","0","0"
"64977","0","0","0","","","","","","","","","","","",""
"64978","","","","0","0","0","","","","","","","","",""
"64979","0","0","0","","","","","","","","","","","",""
"64981","","","","","","","","","","3","3","3","","",""
"64988","","","","","","","","","","5","5","5","","",""
"64996","","","","0","0","0","","","","","","","","",""
"65007","","","","","","","0","0","0","","","","","",""
"65008","","","","","","","0","0","0","","","","","",""
"65015","","","","","","","","","","","","","0","0","0"
"65020","","","","","","","0","0","0","","","","","",""
"65029","","","","","","","0","0","0","","","","","",""
"65030","","","","0","0","0","","","","","","","","",""
"65034","","","","","","","","","","5","5","5","","",""
"65035","0","0","0","","","","","","","","","","","",""
"65036","","","","0","0","0","","","","","","","","",""
"65038","","","","0","0","0","","","","","","","","",""
"65040","","","","","","","","","","2","2","2","","",""
"65044","","","","","","","","","","5","5","5","","",""
"65045","0","0","0","","","","","","","","","","","",""
"65049","","","","","","","","","","","","","0","0","0"
"65053","","","","","","","","","","","","","0","0","0"
"65054","","","","","","","","","","0","0","0","","",""
"65055","","","","","","","","","","","","","0","0","0"
"65063","","","","","","","0","0","0","","","","","",""
"65067","","","","","","","","","","","","","0","0","0"
"65072","6","6","6","","","","","","","","","","","",""
"65073","","","","","","","","","","","","","0","0","0"
"65075","","","","0","0","0","","","","","","","","",""
"65076","","","","0","0","0","","","","3","3","3","","",""
"65079","","","","0","0","0","","","","","","","","",""
"65083","","","","0","0","0","","","","3","3","3","","",""
"65085","","","","","","","","","","","","","0","0","0"
"65093","","","","","","","","","","","","","0","0","0"
"65094","","","","","","","0","0","0","6","6","6","","",""
"65095","","","","0","0","0","","","","","","","","",""
"65100","","","","","","","0","0","0","","","","","",""
"65101","","","","","","","","","","4","4","4","","",""
"65104","0","0","0","","","","","","","","","","","",""
"65106","","","","","","","","","","","","","0","0","0"
"65110","0","0","0","","","","","","","5","5","5","","",""
"65111","0","0","0","","","","","","","","","","","",""
"65114","","","","0","0","0","","","","","","","","",""
"65116","","","","","","","","","","","","","0","0","0"
"65117","","","","0","0","0","","","","","","","","",""
"65120","","","","","","","","","","","","","0","0","0"
"65125","","","","","","","","","","","","","0","0","0"
"65127","","","","","","","0","0","0","","","","","",""
"65128","","","","","","","0","0","0","","","","","",""
"65129","","","","0","0","0","","","","","","","","",""
"65130","","","","0","0","0","0","0","0","","","","","",""
"65131","","","","","","","","","","","","","0","0","0"
"65135","","","","0","0","0","","","","","","","","",""
"65138","0","0","0","0","0","0","","","","","","","","",""
"65139","","","","0","0","0","","","","","","","","",""
"65140","","","","","","","","","","","","","0","0","0"
"65141","","","","0","0","0","","","","","","","","",""
"65142","0","0","0","","","","","","","","","","","",""
"65144","","","","0","0","0","","","","","","","","",""
"65148","","","","","","","0","0","0","","","","","",""
"65149","","","","0","0","0","","","","","","","","",""
"65154","0","0","0","","","","","","","","","","","",""
"65157","","","","","","","","","","","","","0","0","0"
"65171","","","","0","0","0","","","","","","","","",""
"65173","","","","","","","","","","","","","0","0","0"
"65175","","","","","","","","","","","","","0","0","0"
