"Step","102-static-1","102-static-1 - latency-1__MIN","102-static-1 - latency-1__MAX","102-ofb","102-ofbt - latency-1__MIN","102-ofbt - latency-1__MAX","102-dynamic","102-dynamic - latency-1__MIN","102-dynamic - latency-1__MAX","102-every-10","102-every-10 - latency-1__MIN","102-every-10 - latency-1__MAX","102-every-100","102-every-100 - latency-1__MIN","102-every-100 - latency-1__MAX"
"130634","","","","","","","","","","","","","35","35","35"
"130635","70","70","70","","","","","","","","","","35.285714285714285","35.285714285714285","35.285714285714285"
"130640","","","","","","","0","0","0","","","","","",""
"130648","","","","","","","0.875","0.875","0.875","","","","","",""
"130665","","","","","","","","","","70","70","70","","",""
"130671","","","","","","","","","","70","70","70","","",""
"130673","","","","","","","","","","70","70","70","","",""
"130679","","","","","","","","","","0","0","0","","",""
"130680","","","","1.7142857142857142","1.7142857142857142","1.7142857142857142","","","","70","70","70","","",""
"130684","70","70","70","","","","","","","","","","28.125","28.125","28.125"
"130685","","","","","","","","","","70","70","70","","",""
"130688","70","70","70","","","","","","","","","","","",""
"130689","","","","","","","","","","0","0","0","","",""
"130694","","","","","","","","","","70","70","70","","",""
"130698","70","70","70","","","","","","","","","","","",""
"130704","","","","","","","","","","70","70","70","","",""
"130717","70","70","70","","","","","","","","","","","",""
"130719","","","","","","","1.7142857142857142","1.7142857142857142","1.7142857142857142","","","","","",""
"130725","","","","","","","1","1","1","","","","","",""
"130729","70","70","70","","","","","","","","","","","",""
"130731","","","","","","","","","","","","","29.714285714285715","29.714285714285715","29.714285714285715"
"130734","","","","","","","2.4285714285714284","2.4285714285714284","2.4285714285714284","","","","","",""
"130739","","","","6","6","6","","","","","","","25.571428571428573","25.571428571428573","25.571428571428573"
"130742","70","70","70","5.714285714285714","5.714285714285714","5.714285714285714","","","","","","","","",""
"130746","","","","","","","3.5","3.5","3.5","","","","","",""
"130749","","","","6.142857142857143","6.142857142857143","6.142857142857143","","","","","","","","",""
"130755","70","70","70","","","","","","","70","70","70","","",""
"130756","","","","","","","","","","70","70","70","","",""
"130761","70","70","70","","","","","","","70","70","70","","",""
"130769","","","","","","","0","0","0","","","","","",""
"130772","70","70","70","","","","","","","","","","","",""
"130774","","","","","","","0","0","0","","","","","",""
"130776","","","","","","","","","","70","70","70","","",""
"130779","","","","","","","0","0","0","","","","","",""
"130780","","","","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","26.285714285714285","26.285714285714285","26.285714285714285"
"130785","70","70","70","","","","","","","","","","","",""
"130786","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","","","","","",""
"130789","","","","","","","","","","0","0","0","","",""
"130792","","","","","","","","","","70","70","70","","",""
"130795","70","70","70","","","","","","","","","","","",""
"130796","","","","","","","","","","70","70","70","","",""
"130799","","","","","","","","","","0","0","0","","",""
"130800","70","70","70","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"130802","","","","","","","","","","","","","28.142857142857142","28.142857142857142","28.142857142857142"
"130803","","","","","","","","","","70","70","70","","",""
"130807","","","","3.8333333333333335","3.8333333333333335","3.8333333333333335","","","","","","","","",""
"130808","","","","","","","","","","","","","28.714285714285715","28.714285714285715","28.714285714285715"
"130809","","","","","","","0","0","0","","","","28.625","28.625","28.625"
"130811","","","","","","","","","","","","","27.25","27.25","27.25"
"130812","","","","","","","0","0","0","","","","","",""
"130815","69.6","69.6","69.6","","","","","","","","","","","",""
"130817","","","","","","","1","1","1","","","","","",""
"130821","70","70","70","","","","","","","","","","27","27","27"
"130831","69.8","69.8","69.8","","","","","","","","","","","",""
"130834","","","","","","","0","0","0","70","70","70","","",""
"130836","70","70","70","","","","","","","","","","","",""
"130844","","","","","","","","","","","","","23.571428571428573","23.571428571428573","23.571428571428573"
"130851","","","","","","","","","","70","70","70","","",""
"130854","","","","","","","","","","","","","23.375","23.375","23.375"
"130856","","","","13.5","13.5","13.5","","","","","","","","",""
"130859","","","","13.285714285714286","13.285714285714286","13.285714285714286","","","","","","","","",""
"130862","70","70","70","","","","","","","","","","","",""
"130867","69","69","69","","","","","","","","","","","",""
"130869","70","70","70","","","","","","","","","","","",""
"130871","70","70","70","","","","","","","","","","","",""
"130874","70","70","70","","","","","","","","","","","",""
"130875","","","","","","","","","","70","70","70","","",""
"130881","","","","","","","7.857142857142857","7.857142857142857","7.857142857142857","","","","","",""
"130882","","","","","","","","","","70","70","70","","",""
"130883","","","","14.5","14.5","14.5","","","","70","70","70","","",""
"130887","70","70","70","","","","","","","","","","","",""
"130889","","","","15.833333333333334","15.833333333333334","15.833333333333334","","","","0","0","0","","",""
"130897","70","70","70","","","","","","","","","","","",""
"130900","","","","17.125","17.125","17.125","","","","70","70","70","","",""
"130901","","","","","","","","","","70","70","70","20.428571428571427","20.428571428571427","20.428571428571427"
"130903","","","","","","","","","","","","","20.714285714285715","20.714285714285715","20.714285714285715"
"130905","70","70","70","","","","","","","","","","","",""
"130909","","","","14.142857142857142","14.142857142857142","14.142857142857142","","","","","","","","",""
"130912","","","","14.5","14.5","14.5","","","","","","","","",""
"130915","70","70","70","","","","","","","","","","","",""
"130916","","","","11.142857142857142","11.142857142857142","11.142857142857142","","","","70","70","70","15.25","15.25","15.25"
"130919","","","","","","","","","","0","0","0","","",""
"130921","","","","","","","","","","","","","14.571428571428571","14.571428571428571","14.571428571428571"
"130924","","","","","","","","","","70","70","70","","",""
"130926","","","","","","","10.142857142857142","10.142857142857142","10.142857142857142","","","","","",""
"130928","","","","10.75","10.75","10.75","","","","","","","","",""
"130929","70","70","70","","","","","","","","","","","",""
"130930","70","70","70","","","","","","","","","","","",""
"130932","70","70","70","","","","","","","","","","","",""
"130936","","","","","","","","","","70","70","70","","",""
"130939","","","","","","","","","","","","","10.625","10.625","10.625"
"130940","","","","9.5","9.5","9.5","","","","","","","","",""
"130945","","","","","","","","","","70","70","70","","",""
"130946","","","","","","","","","","","","","10","10","10"
"130947","70","70","70","","","","","","","","","","","",""
"130949","","","","","","","","","","0","0","0","","",""
"130950","","","","","","","","","","70","70","70","","",""
"130952","","","","","","","","","","","","","10.333333333333334","10.333333333333334","10.333333333333334"
"130956","","","","10.5","10.5","10.5","9.875","9.875","9.875","","","","","",""
"130958","","","","","","","","","","","","","11.333333333333334","11.333333333333334","11.333333333333334"
"130964","","","","12.5","12.5","12.5","","","","","","","","",""
"130970","69","69","69","","","","","","","70","70","70","","",""
"130978","","","","","","","","","","","","","3.6666666666666665","3.6666666666666665","3.6666666666666665"
"130988","","","","","","","7.857142857142857","7.857142857142857","7.857142857142857","70","70","70","","",""
"130991","","","","16","16","16","","","","","","","","",""
"130995","","","","","","","","","","","","","0","0","0"
"130997","","","","","","","","","","","","","0","0","0"
"130998","","","","","","","6","6","6","","","","","",""
"130999","70","70","70","","","","","","","","","","","",""
"131001","","","","16.5","16.5","16.5","","","","","","","","",""
"131003","","","","","","","6.428571428571429","6.428571428571429","6.428571428571429","","","","","",""
"131010","","","","","","","","","","70","70","70","","",""
"131015","","","","","","","7.285714285714286","7.285714285714286","7.285714285714286","","","","","",""
"131028","70","70","70","","","","","","","","","","","",""
"131033","","","","","","","","","","70","70","70","","",""
"131034","","","","","","","","","","70","70","70","","",""
"131036","70","70","70","","","","","","","","","","","",""
"131037","","","","","","","8.166666666666666","8.166666666666666","8.166666666666666","","","","","",""
"131039","70","70","70","","","","","","","0","0","0","","",""
"131040","","","","","","","","","","","","","0","0","0"
"131041","","","","","","","","","","","","","0","0","0"
"131043","","","","","","","","","","","","","0.5","0.5","0.5"
"131051","","","","21.75","21.75","21.75","","","","","","","","",""
"131053","","","","","","","","","","70","70","70","0","0","0"
"131067","","","","","","","","","","70","70","70","","",""
"131070","","","","","","","","","","","","","0.25","0.25","0.25"
"131072","","","","","","","","","","70","70","70","","",""
"131077","70","70","70","","","","","","","","","","","",""
"131082","","","","","","","","","","","","","0","0","0"
"131092","","","","","","","4.857142857142857","4.857142857142857","4.857142857142857","","","","","",""
"131094","70","70","70","","","","","","","","","","","",""
"131097","","","","","","","4.714285714285714","4.714285714285714","4.714285714285714","","","","","",""
"131098","","","","","","","5","5","5","","","","","",""
"131105","","","","","","","4.5","4.5","4.5","","","","","",""
"131109","","","","","","","","","","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111"
"131110","","","","","","","","","","70","70","70","","",""
"131120","","","","","","","2.857142857142857","2.857142857142857","2.857142857142857","","","","","",""
"131124","","","","23","23","23","","","","","","","","",""
"131127","","","","22.833333333333332","22.833333333333332","22.833333333333332","","","","70","70","70","","",""
"131137","","","","","","","","","","","","","0.5714285714285714","0.5714285714285714","0.5714285714285714"
